Loss
0.20952718957963345
0.2046116042703106
0.15956320653234438
0.1524790880604197
0.14411707538797208
0.13854203476913335
0.13649240453098144
0.13561993590698612
0.1350426004777826
0.13486830199944777
0.13475782957685845
0.1347022037712039
0.13461288395081517
0.13460280518102102
0.13459500456187723
0.1345949582305992
0.13459495823059914
