Time,Brain,CSF,Plasma
1.320000e+01,7.331571,14.439336,28.402409
1.330000e+01,7.331816,14.518187,28.568740
1.340000e+01,7.332026,14.594724,28.732468
1.350000e+01,7.332207,14.669012,28.893602
1.360000e+01,7.332363,14.741116,29.052150
1.370000e+01,7.332497,14.811099,29.208122
1.380000e+01,7.332613,14.879022,29.361532
1.390000e+01,7.332712,14.944945,29.512395
14,7.332798,15.008927,29.660725
1.410000e+01,7.332871,15.071023,29.806541
1.420000e+01,7.332935,15.131288,29.949860
1.430000e+01,7.332989,15.189776,30.090703
1.440000e+01,7.333036,15.246539,30.229090
1.450000e+01,7.333077,15.301628,30.365043
1.460000e+01,7.333111,15.355091,30.498585
1.470000e+01,7.333141,15.406976,30.629739
1.480000e+01,7.333167,15.457330,30.758530
1.490000e+01,7.333189,15.506197,30.884983
15,7.333208,15.553622,31.009122
1.510000e+01,7.333225,15.599646,31.130975
1.520000e+01,7.333239,15.644310,31.250568
1.530000e+01,7.333251,15.687656,31.367927
1.540000e+01,7.333262,15.729721,31.483081
1.550000e+01,7.333271,15.770544,31.596057
1.560000e+01,7.333278,15.810161,31.706883
1.570000e+01,7.333285,15.848608,31.815588
1.580000e+01,7.333291,15.885919,31.922200
1.590000e+01,7.333296,15.922127,32.026747
16,7.333300,15.957266,32.129260
1.610000e+01,7.333304,15.991366,32.229765
1.620000e+01,7.333307,16.024459,32.328294
1.630000e+01,7.333309,16.056574,32.424874
1.640000e+01,7.333312,16.087740,32.519535
1.650000e+01,7.333314,16.117985,32.612306
1.660000e+01,7.333316,16.147336,32.703216
1.670000e+01,7.333317,16.175820,32.792294
1.680000e+01,7.333318,16.203462,32.879568
1.690000e+01,7.333319,16.230287,32.965068
17,7.333320,16.256320,33.048822
1.710000e+01,7.333321,16.281583,33.130859
1.720000e+01,7.333322,16.306100,33.211207
1.730000e+01,7.333323,16.329892,33.289894
1.740000e+01,7.333323,16.352981,33.366948
1.750000e+01,7.333323,16.375388,33.442397
1.760000e+01,7.333324,16.397132,33.516268
1.770000e+01,7.333324,16.418234,33.588590
1.780000e+01,7.333324,16.438713,33.659388
1.790000e+01,7.333325,16.458586,33.728690
18,7.333325,16.477871,33.796523
1.810000e+01,7.333325,16.496587,33.862912
1.820000e+01,7.333325,16.514750,33.927884
1.830000e+01,7.333325,16.532376,33.991465
1.840000e+01,7.333326,16.549480,34.053680
1.850000e+01,7.333326,16.566080,34.114554
1.860000e+01,7.333326,16.582189,34.174112
1.870000e+01,7.333326,16.597821,34.232379
1.880000e+01,7.333326,16.612992,34.289379
1.890000e+01,7.333326,16.627715,34.345136
19,7.333326,16.642002,34.399674
1.910000e+01,7.333326,16.655867,34.453016
1.920000e+01,7.333326,16.669322,34.505185
1.930000e+01,7.333326,16.682380,34.556204
1.940000e+01,7.333326,16.695051,34.606095
1.950000e+01,7.333326,16.707349,34.654881
1.960000e+01,7.333326,16.719282,34.702583
1.970000e+01,7.333326,16.730863,34.749222
1.980000e+01,7.333326,16.742102,34.794821
1.990000e+01,7.333326,16.753009,34.839399
20,7.333326,16.763593,34.882976
2.010000e+01,7.333326,16.773865,34.925575
2.020000e+01,7.333326,16.783832,34.967213
2.030000e+01,7.333326,16.793506,35.007911
2.040000e+01,7.333326,16.802893,35.047687
2.050000e+01,7.333326,16.812003,35.086562
2.060000e+01,7.333326,16.820844,35.124552
2.070000e+01,7.333326,16.829423,35.161678
2.080000e+01,7.333326,16.837749,35.197956
2.090000e+01,7.333326,16.845829,35.233404
21,7.333326,16.853670,35.268039
2.110000e+01,7.333326,16.861279,35.301880
2.120000e+01,7.333326,16.868664,35.334941
2.130000e+01,7.333326,16.875830,35.367241
2.140000e+01,7.333326,16.882784,35.398794
2.150000e+01,7.333326,16.889533,35.429618
2.160000e+01,7.333326,16.896083,35.459727
2.170000e+01,7.333326,16.902439,35.489137
2.180000e+01,7.333326,16.908606,35.517862
2.190000e+01,7.333326,16.914592,35.545919
22,7.333326,16.920401,35.573320
2.210000e+01,7.333326,16.926038,35.600081
2.220000e+01,7.333326,16.931509,35.626214
2.230000e+01,7.333326,16.936817,35.651735
2.240000e+01,7.333326,16.941969,35.676656
2.250000e+01,7.333326,16.946969,35.700991
2.260000e+01,7.333326,16.951821,35.724752
2.270000e+01,7.333326,16.956529,35.747952
2.280000e+01,7.333326,16.961099,35.770603
2.290000e+01,7.333326,16.965533,35.792718
23,7.333326,16.969836,35.814308
2.310000e+01,7.333326,16.974012,35.835386
2.320000e+01,7.333326,16.978065,35.855962
2.330000e+01,7.333326,16.981998,35.876048
2.340000e+01,7.333326,16.985815,35.895655
2.350000e+01,7.333326,16.989518,35.914794
2.360000e+01,7.333326,16.993113,35.933475
2.370000e+01,7.333326,16.996601,35.951708
2.380000e+01,7.333326,16.999986,35.969504
2.390000e+01,7.333326,17.003271,35.986873
24,7.326217,17.006471,36.008028
2.410000e+01,6.453851,16.962961,36.537878
2.420000e+01,5.755691,16.839313,36.957005
2.430000e+01,5.200717,16.655960,37.281539
2.440000e+01,4.759565,16.428963,37.527376
2.450000e+01,4.408889,16.170919,37.707424
2.460000e+01,4.130135,15.891677,37.832199
2.470000e+01,3.908550,15.598911,37.910306
2.480000e+01,3.732411,15.298571,37.948808
2.490000e+01,3.592397,14.995244,37.953537
25,3.481099,14.692439,37.929330
2.510000e+01,3.392627,14.392819,37.880222
2.520000e+01,3.322299,14.098373,37.809598
2.530000e+01,3.266396,13.810566,37.720318
2.540000e+01,3.221958,13.530446,37.614811
2.550000e+01,3.186634,13.258742,37.495158
2.560000e+01,3.158554,12.995927,37.363150
2.570000e+01,3.136233,12.742280,37.220341
2.580000e+01,3.118491,12.497927,37.068089
2.590000e+01,3.104387,12.262879,36.907586
26,3.093175,12.037060,36.739889
2.610000e+01,3.084263,11.820324,36.565935
2.620000e+01,3.077179,11.612480,36.386564
2.630000e+01,3.071548,11.413300,36.202529
2.640000e+01,3.067072,11.222530,36.014511
2.650000e+01,3.063513,11.039901,35.823127
2.660000e+01,3.060685,10.865134,35.628936
2.670000e+01,3.058436,10.697944,35.432449
2.680000e+01,3.056649,10.538045,35.234133
2.690000e+01,3.055228,10.385154,35.034415
27,3.054099,10.238989,34.833685
2.710000e+01,3.053201,10.099278,34.632304
2.720000e+01,3.052488,9.965751,34.430602
2.730000e+01,3.051921,9.838148,34.228880
2.740000e+01,3.051470,9.716217,34.027419
2.750000e+01,3.051111,9.599716,33.826473
2.760000e+01,3.050826,9.488408,33.626277
2.770000e+01,3.050600,9.382067,33.427048
2.780000e+01,3.050420,9.280477,33.228981
2.790000e+01,3.050277,9.183428,33.032259
28,3.050163,9.090720,32.837046
2.810000e+01,3.050072,9.002161,32.643492
2.820000e+01,3.050001,8.917567,32.451735
2.830000e+01,3.049943,8.836762,32.261898
2.840000e+01,3.049898,8.759577,32.074095
2.850000e+01,3.049862,8.685851,31.888425
2.860000e+01,3.049833,8.615429,31.704980
2.870000e+01,3.049810,8.548165,31.523842
2.880000e+01,3.049792,8.483916,31.345081
2.890000e+01,3.049778,8.422549,31.168762
29,3.049766,8.363933,30.994941
2.910000e+01,3.049757,8.307946,30.823664
2.920000e+01,3.049750,8.254471,30.654975
2.930000e+01,3.049744,8.203394,30.488906
2.940000e+01,3.049740,8.154609,30.325488
2.950000e+01,3.049736,8.108012,30.164742
2.960000e+01,3.049733,8.063505,30.006688
2.970000e+01,3.049731,8.020995,29.851337
2.980000e+01,3.049729,7.980392,29.698699
2.990000e+01,3.049728,7.941611,29.548777
30,3.049726,7.904569,29.401571
3.010000e+01,3.049726,7.869190,29.257079
3.020000e+01,3.049725,7.835397,29.115294
3.030000e+01,3.049724,7.803121,28.976206
3.040000e+01,3.049724,7.772293,28.839801
3.050000e+01,3.049723,7.742848,28.706066
3.060000e+01,3.049723,7.714725,28.574981
3.070000e+01,3.049723,7.687863,28.446528
3.080000e+01,3.049723,7.662206,28.320684
3.090000e+01,3.049723,7.637701,28.197425
31,3.049722,7.614295,28.076725
3.110000e+01,3.049722,7.591939,27.958559
3.120000e+01,3.049722,7.570586,27.842897
3.130000e+01,3.049722,7.550191,27.729709
3.140000e+01,3.049722,7.530711,27.618966
3.150000e+01,3.049722,7.512106,27.510634
3.160000e+01,3.049722,7.494335,27.404681
3.170000e+01,3.049722,7.477361,27.301075
3.180000e+01,3.049722,7.461149,27.199781
3.190000e+01,3.049722,7.445665,27.100763
32,3.054368,7.430911,27.002198
3.210000e+01,3.647055,7.442811,26.689929
3.220000e+01,4.160524,7.492581,26.430017
3.230000e+01,4.602470,7.573749,26.217303
3.240000e+01,4.982857,7.680809,26.046004
3.250000e+01,5.310259,7.809055,25.911085
3.260000e+01,5.592056,7.954469,25.808160
3.270000e+01,5.834602,8.113624,25.733403
3.280000e+01,6.043362,8.283602,25.683470
3.290000e+01,6.223044,8.461920,25.655438
33,6.377698,8.646469,25.646748
3.310000e+01,6.510809,8.835465,25.655153
3.320000e+01,6.625379,9.027395,25.678681
3.330000e+01,6.723991,9.220988,25.715594
3.340000e+01,6.808866,9.415171,25.764364
3.350000e+01,6.881920,9.609048,25.823639
3.360000e+01,6.944797,9.801872,25.892221
3.370000e+01,6.998916,9.993023,25.969053
3.380000e+01,7.045497,10.181988,26.053191
3.390000e+01,7.085589,10.368350,26.143797
34,7.120097,10.551771,26.240123
3.410000e+01,7.149798,10.731980,26.341500
3.420000e+01,7.175362,10.908764,26.447330
3.430000e+01,7.197365,11.081960,26.557075
3.440000e+01,7.216304,11.251446,26.670249
3.450000e+01,7.232604,11.417135,26.786417
3.460000e+01,7.246634,11.578970,26.905184
3.470000e+01,7.258709,11.736921,27.026193
3.480000e+01,7.269103,11.890976,27.149118
3.490000e+01,7.278049,12.041144,27.273667
35,7.285748,12.187447,27.399570
3.510000e+01,7.292376,12.329918,27.526582
3.520000e+01,7.298080,12.468603,27.654479
3.530000e+01,7.302989,12.603554,27.783057
3.540000e+01,7.307215,12.734831,27.912127
3.550000e+01,7.310852,12.862499,28.041518
3.560000e+01,7.313983,12.986627,28.171072
3.570000e+01,7.316677,13.107286,28.300643
3.580000e+01,7.318996,13.224552,28.430096
3.590000e+01,7.320992,13.338501,28.559310
36,7.322710,13.449209,28.688170
3.610000e+01,7.324189,13.556756,28.816573
3.620000e+01,7.325462,13.661219,28.944421
3.630000e+01,7.326557,13.762676,29.071626
3.640000e+01,7.327500,13.861205,29.198107
3.650000e+01,7.328312,13.956882,29.323788
3.660000e+01,7.329010,14.049783,29.448601
3.670000e+01,7.329611,14.139983,29.572481
3.680000e+01,7.330129,14.227556,29.695370
3.690000e+01,7.330574,14.312574,29.817216
37,7.330957,14.395108,29.937968
3.710000e+01,7.331287,14.475227,30.057583
3.720000e+01,7.331571,14.553000,30.176020
3.730000e+01,7.331816,14.628492,30.293242
3.740000e+01,7.332026,14.701768,30.409215
3.750000e+01,7.332207,14.772893,30.523910
3.760000e+01,7.332363,14.841927,30.637299
3.770000e+01,7.332497,14.908930,30.749358
3.780000e+01,7.332613,14.973962,30.860067
3.790000e+01,7.332712,15.037080,30.969405
38,7.332798,15.098338,31.077356
3.810000e+01,7.332871,15.157791,31.183907
3.820000e+01,7.332935,15.215492,31.289045
3.830000e+01,7.332989,15.271492,31.392761
3.840000e+01,7.333036,15.325840,31.495045
3.850000e+01,7.333077,15.378585,31.595892
3.860000e+01,7.333111,15.429774,31.695298
3.870000e+01,7.333141,15.479452,31.793258
3.880000e+01,7.333167,15.527663,31.889772
3.890000e+01,7.333189,15.574452,31.984839
39,7.333208,15.619859,32.078460
3.910000e+01,7.333225,15.663925,32.170637
3.920000e+01,7.333239,15.706691,32.261375
3.930000e+01,7.333251,15.748193,32.350676
3.940000e+01,7.333262,15.788469,32.438548
3.950000e+01,7.333271,15.827555,32.524996
3.960000e+01,7.333278,15.865487,32.610028
3.970000e+01,7.333285,15.902299,32.693651
3.980000e+01,7.333291,15.938023,32.775875
3.990000e+01,7.333296,15.972691,32.856710
40,7.333300,16.006336,32.936165
4.010000e+01,7.333304,16.038986,33.014252
4.020000e+01,7.333307,16.070671,33.090982
4.030000e+01,7.333309,16.101420,33.166367
4.040000e+01,7.333312,16.131261,33.240419
4.050000e+01,7.333314,16.160220,33.313152
4.060000e+01,7.333316,16.188323,33.384578
4.070000e+01,7.333317,16.215595,33.454712
4.080000e+01,7.333318,16.242062,33.523567
4.090000e+01,7.333319,16.267746,33.591157
41,7.333320,16.292672,33.657498
4.110000e+01,7.333321,16.316861,33.722604
4.120000e+01,7.333322,16.340335,33.786490
4.130000e+01,7.333323,16.363115,33.849172
4.140000e+01,7.333323,16.385223,33.910664
4.150000e+01,7.333323,16.406676,33.970982
4.160000e+01,7.333324,16.427496,34.030143
4.170000e+01,7.333324,16.447701,34.088161
4.180000e+01,7.333324,16.467308,34.145053
4.190000e+01,7.333325,16.486336,34.200834
42,7.333325,16.504801,34.255520
4.210000e+01,7.333325,16.522721,34.309128
4.220000e+01,7.333325,16.540112,34.361673
4.230000e+01,7.333325,16.556988,34.413172
4.240000e+01,7.333326,16.573365,34.463640
4.250000e+01,7.333326,16.589259,34.513093
4.260000e+01,7.333326,16.604683,34.561548
4.270000e+01,7.333326,16.619651,34.609019
4.280000e+01,7.333326,16.634176,34.655523
4.290000e+01,7.333326,16.648273,34.701076
43,7.333326,16.661952,34.745692
4.310000e+01,7.333326,16.675228,34.789389
4.320000e+01,7.333326,16.688111,34.832180
4.330000e+01,7.333326,16.700613,34.874082
4.340000e+01,7.333326,16.712746,34.915110
4.350000e+01,7.333326,16.724520,34.955278
4.360000e+01,7.333326,16.735946,34.994602
4.370000e+01,7.333326,16.747035,35.033096
4.380000e+01,7.333326,16.757796,35.070775
4.390000e+01,7.333326,16.768239,35.107654
44,7.333326,16.778373,35.143747
4.410000e+01,7.333326,16.788207,35.179069
4.420000e+01,7.333326,16.797751,35.213633
4.430000e+01,7.333326,16.807013,35.247453
4.440000e+01,7.333326,16.816002,35.280543
4.450000e+01,7.333326,16.824724,35.312917
4.460000e+01,7.333326,16.833189,35.344589
4.470000e+01,7.333326,16.841404,35.375570
4.480000e+01,7.333326,16.849375,35.405875
4.490000e+01,7.333326,16.857112,35.435517
45,7.333326,16.864619,35.464508
4.510000e+01,7.333326,16.871905,35.492860
4.520000e+01,7.333326,16.878975,35.520587
4.530000e+01,7.333326,16.885837,35.547700
4.540000e+01,7.333326,16.892495,35.574212
4.550000e+01,7.333326,16.898957,35.600134
4.560000e+01,7.333326,16.905228,35.625477
4.570000e+01,7.333326,16.911314,35.650255
4.580000e+01,7.333326,16.917219,35.674477
4.590000e+01,7.333326,16.922950,35.698155
46,7.333326,16.928512,35.721301
4.610000e+01,7.333326,16.933910,35.743924
4.620000e+01,7.333326,16.939147,35.766036
4.630000e+01,7.333326,16.944230,35.787647
4.640000e+01,7.333326,16.949163,35.808767
4.650000e+01,7.333326,16.953950,35.829406
4.660000e+01,7.333326,16.958596,35.849575
4.670000e+01,7.333326,16.963104,35.869283
4.680000e+01,7.333326,16.967479,35.888540
4.690000e+01,7.333326,16.971725,35.907355
47,7.333326,16.975845,35.925738
4.710000e+01,7.333326,16.979844,35.943697
4.720000e+01,7.333326,16.983724,35.961242
4.730000e+01,7.333326,16.987490,35.978381
4.740000e+01,7.333326,16.991144,35.995124
4.750000e+01,7.333326,16.994690,36.011478
4.760000e+01,7.333326,16.998132,36.027452
4.770000e+01,7.333326,17.001472,36.043054
4.780000e+01,7.333326,17.004713,36.058292
4.790000e+01,7.333326,17.007858,36.073174
48,7.326217,17.010922,36.091914
4.810000e+01,6.453851,16.967213,36.619480
4.820000e+01,5.755691,16.843374,37.036384
4.830000e+01,5.200717,16.659838,37.358751
4.840000e+01,4.759565,16.432667,37.602477
4.850000e+01,4.408889,16.174457,37.780469
4.860000e+01,4.130135,15.895057,37.903243
4.870000e+01,3.908550,15.602139,37.979399
4.880000e+01,3.732411,15.301654,38.016001
4.890000e+01,3.592397,14.998188,38.018881
49,3.481099,14.695252,37.992873
4.910000e+01,3.392627,14.395506,37.942011
4.920000e+01,3.322299,14.100939,37.869680
4.930000e+01,3.266396,13.813017,37.778738
4.940000e+01,3.221958,13.532787,37.671613
4.950000e+01,3.186634,13.260978,37.550384
4.960000e+01,3.158554,12.998063,37.416842
4.970000e+01,3.136233,12.744320,37.272541
4.980000e+01,3.118491,12.499875,37.118836
4.990000e+01,3.104387,12.264740,36.956920
50,3.093175,12.038837,36.787847
5.010000e+01,3.084263,11.822022,36.612555
5.020000e+01,3.077179,11.614102,36.431881
5.030000e+01,3.071548,11.414849,36.246578
5.040000e+01,3.067072,11.224009,36.057327
5.050000e+01,3.063513,11.041314,35.864742
5.060000e+01,3.060685,10.866483,35.669384
5.070000e+01,3.058436,10.699233,35.471761
5.080000e+01,3.056649,10.539276,35.272340
5.090000e+01,3.055228,10.386329,35.071547
51,3.054099,10.240112,34.869772
5.110000e+01,3.053201,10.100350,34.667375
5.120000e+01,3.052488,9.966775,34.464683
5.130000e+01,3.051921,9.839126,34.261999
5.140000e+01,3.051470,9.717152,34.059602
5.150000e+01,3.051111,9.600608,33.857747
5.160000e+01,3.050826,9.489260,33.656666
5.170000e+01,3.050600,9.382882,33.456576
5.180000e+01,3.050420,9.281255,33.257673
5.190000e+01,3.050277,9.184171,33.060137
52,3.050163,9.091429,32.864133
5.210000e+01,3.050072,9.002838,32.669810
5.220000e+01,3.050001,8.918214,32.477305
5.230000e+01,3.049943,8.837380,32.286741
5.240000e+01,3.049898,8.760167,32.098231
5.250000e+01,3.049862,8.686415,31.911874
5.260000e+01,3.049833,8.615968,31.727761
5.270000e+01,3.049810,8.548679,31.545973
5.280000e+01,3.049792,8.484408,31.366581
5.290000e+01,3.049778,8.423018,31.189649
53,3.049766,8.364381,31.015230
5.310000e+01,3.049757,8.308375,30.843374
5.320000e+01,3.049750,8.254880,30.674121
5.330000e+01,3.049744,8.203785,30.507505
5.340000e+01,3.049740,8.154982,30.343554
5.350000e+01,3.049736,8.108368,30.182291
5.360000e+01,3.049733,8.063845,30.023733
5.370000e+01,3.049731,8.021320,29.867894
5.380000e+01,3.049729,7.980703,29.714781
5.390000e+01,3.049728,7.941907,29.564397
54,3.049726,7.904853,29.416743
5.410000e+01,3.049726,7.869460,29.271815
5.420000e+01,3.049725,7.835656,29.129607
5.430000e+01,3.049724,7.803368,28.990107
5.440000e+01,3.049724,7.772529,28.853302
5.450000e+01,3.049723,7.743074,28.719178
5.460000e+01,3.049723,7.714940,28.587716
5.470000e+01,3.049723,7.688068,28.458896
5.480000e+01,3.049723,7.662402,28.332695
5.490000e+01,3.049723,7.637888,28.209090
55,3.049722,7.614474,28.088054
5.510000e+01,3.049722,7.592110,27.969561
5.520000e+01,3.049722,7.570749,27.853581
5.530000e+01,3.049722,7.550347,27.740085
5.540000e+01,3.049722,7.530860,27.629042
5.550000e+01,3.049722,7.512248,27.520419
5.560000e+01,3.049722,7.494471,27.414183
5.570000e+01,3.049722,7.477491,27.310302
5.580000e+01,3.049722,7.461273,27.208741
5.590000e+01,3.049722,7.445783,27.109464
56,3.054368,7.431024,27.010647
5.610000e+01,3.647055,7.442920,26.698132
5.620000e+01,4.160524,7.492687,26.437980
5.630000e+01,4.602470,7.573853,26.225034
5.640000e+01,4.982857,7.680910,26.053509
5.650000e+01,5.310259,7.809153,25.918372
5.660000e+01,5.592056,7.954564,25.815234
5.670000e+01,5.834602,8.113716,25.740271
5.680000e+01,6.043362,8.283691,25.690137
5.690000e+01,6.223044,8.462006,25.661911
57,6.377698,8.646553,25.653032
5.710000e+01,6.510809,8.835546,25.661254
5.720000e+01,6.625379,9.027474,25.684604
5.730000e+01,6.723991,9.221064,25.721345
5.740000e+01,6.808866,9.415245,25.769947
5.750000e+01,6.881920,9.609121,25.829058
5.760000e+01,6.944797,9.801942,25.897483
5.770000e+01,6.998916,9.993090,25.974161
5.780000e+01,7.045497,10.182054,26.058150
5.790000e+01,7.085589,10.368414,26.148611
58,7.120097,10.551833,26.244797
5.810000e+01,7.149798,10.732040,26.346038
5.820000e+01,7.175362,10.908822,26.451736
5.830000e+01,7.197365,11.082017,26.561352
5.840000e+01,7.216304,11.251501,26.674401
5.850000e+01,7.232604,11.417188,26.790448
5.860000e+01,7.246634,11.579022,26.909097
5.870000e+01,7.258709,11.736971,27.029992
5.880000e+01,7.269103,11.891025,27.152807
5.890000e+01,7.278049,12.041192,27.277248
59,7.285748,12.187493,27.403046
5.910000e+01,7.292376,12.329963,27.529957
5.920000e+01,7.298080,12.468646,27.657755
5.930000e+01,7.302989,12.603596,27.786238
5.940000e+01,7.307215,12.734872,27.915215
5.950000e+01,7.310852,12.862539,28.044517
5.960000e+01,7.313983,12.986665,28.173983
5.970000e+01,7.316677,13.107323,28.303468
5.980000e+01,7.318996,13.224588,28.432840
5.990000e+01,7.320992,13.338536,28.561973
60,7.322710,13.449243,28.690756
6.010000e+01,7.324189,13.556789,28.819083
6.020000e+01,7.325462,13.661251,28.946858
6.030000e+01,7.326557,13.762707,29.073992
6.040000e+01,7.327500,13.861235,29.200404
6.050000e+01,7.328312,13.956911,29.326018
6.060000e+01,7.329010,14.049811,29.450766
6.070000e+01,7.329611,14.140011,29.574583
6.080000e+01,7.330129,14.227583,29.697411
6.090000e+01,7.330574,14.312600,29.819197
61,7.330957,14.395133,29.939891
6.110000e+01,7.331287,14.475252,30.059450
6.120000e+01,7.331571,14.553023,30.177833
6.130000e+01,7.331816,14.628515,30.295002
6.140000e+01,7.332026,14.701791,30.410924
6.150000e+01,7.332207,14.772914,30.525569
6.160000e+01,7.332363,14.841948,30.638909
6.170000e+01,7.332497,14.908951,30.750922
6.180000e+01,7.332613,14.973982,30.861584
6.190000e+01,7.332712,15.037099,30.970878
62,7.332798,15.098357,31.078786
6.210000e+01,7.332871,15.157809,31.185295
6.220000e+01,7.332935,15.215510,31.290393
6.230000e+01,7.332989,15.271509,31.394069
