Time,CSF,Plasma
1,9.979538,0.000362
2,19.978576,0.000762
3,29.977214,0.001161
4,39.975453,0.001561
5,49.973292,0.001960
6,59.970731,0.002359
7,69.967771,0.002759
8,79.964391,0.003177
9,67.327332,11.717663
10,65.963602,11.477563
11,64.789673,11.270846
12,63.779104,11.092894
13,62.909165,10.939706
14,62.160284,10.807836
15,61.515615,10.694316
16,60.960657,10.596593
17,60.482926,10.512469
18,60.071675,10.440052
19,59.717652,10.377712
20,59.412895,10.324047
21,59.150546,10.277850
22,58.924706,10.238082
23,58.730293,10.203848
24,58.566364,10.170948
25,77.807332,0.003241
26,87.803812,0.003471
27,97.799739,0.003871
28,107.795267,0.004270
29,117.790394,0.004669
30,127.785122,0.005068
31,137.779451,0.005468
32,147.773345,0.005902
33,117.551805,20.561668
34,109.198931,19.090883
35,102.008474,17.824713
36,95.818625,16.734741
37,90.490140,15.796447
38,85.903155,14.988724
39,81.954484,14.293401
40,78.555301,13.694838
41,75.629140,13.179570
42,73.110177,12.736005
43,70.941747,12.354166
44,69.075071,12.025462
45,67.468156,11.742500
46,66.084857,11.498915
47,64.894054,11.289226
48,63.885433,11.092244
49,83.960093,0.003503
50,93.956342,0.003717
51,103.952023,0.004116
52,113.947304,0.004516
53,123.942186,0.004915
54,133.936668,0.005314
55,143.930751,0.005713
56,153.924398,0.006148
57,122.107804,21.363932
58,113.120925,19.781507
59,105.384693,18.419232
60,98.725017,17.246528
61,92.992085,16.237015
62,88.056935,15.367983
63,83.808549,14.619884
64,80.151359,13.975889
65,77.003094,13.421510
66,74.292935,12.944277
67,71.959915,12.533455
68,69.951553,12.179802
69,68.222669,11.875363
70,66.734374,11.613288
71,65.453185,11.387684
72,64.357196,11.186562
73,84.517845,0.003527
74,94.514073,0.003739
75,104.509732,0.004139
76,114.504991,0.004538
77,124.499851,0.004937
78,134.494310,0.005336
79,144.488371,0.005736
80,154.482020,0.006146
81,122.520674,21.436634
82,113.476342,19.844093
83,105.690651,18.473109
84,98.988398,17.292907
85,93.218815,16.276940
86,88.252114,15.402352
87,83.976567,14.649470
88,80.295996,14.001358
89,77.127604,13.443435
90,74.400118,12.963151
91,72.052183,12.549703
92,70.030981,12.193789
93,68.291044,11.887403
94,66.793234,11.623653
95,65.503855,11.396606
96,64.403751,11.191306
97,84.570477,0.003529
98,94.566703,0.003741
99,104.562360,0.004141
100,114.557617,0.004540
101,124.552474,0.004939
102,134.546932,0.005339
103,144.540990,0.005738
104,154.534635,0.006151
105,122.559820,21.443527
106,113.510040,19.850027
107,105.719659,18.478217
108,99.013370,17.297305
109,93.240312,16.280725
110,88.270619,15.405611
111,83.992497,14.652276
112,80.309709,14.003772
113,77.139409,13.445514
114,74.410280,12.964941
115,72.060931,12.551243
116,70.038511,12.195115
117,68.297527,11.888544
118,66.798814,11.624636
119,65.508659,11.397452
120,64.409221,11.190700
121,84.576201,0.003529
122,94.572427,0.003742
123,104.568083,0.004141
124,114.563340,0.004540
125,124.558197,0.004939
126,134.552655,0.005339
127,144.546713,0.005738
128,154.540356,0.006153
129,122.564043,21.444271
130,113.513675,19.850667
131,105.722789,18.478768
132,99.016064,17.297779
133,93.242631,16.281134
134,88.272616,15.405963
135,83.994216,14.652578
136,80.311188,14.004033
137,77.140682,13.445738
138,74.411377,12.965134
139,72.061875,12.551409
140,70.039324,12.195258
141,68.298227,11.888668
142,66.799416,11.624742
143,65.509177,11.397543
144,64.401061,11.199384
145,84.575768,0.003529
146,94.571994,0.003742
147,104.567650,0.004141
148,114.562907,0.004540
149,124.557764,0.004939
150,134.552221,0.005339
151,144.546279,0.005738
152,154.539923,0.006152
153,122.563651,21.444202
154,113.513338,19.850608
155,105.722499,18.478717
156,99.015814,17.297735
157,93.242416,16.281096
158,88.272431,15.405930
159,83.994057,14.652550
160,80.311051,14.004009
161,77.140564,13.445717
162,74.411275,12.965116
163,72.061787,12.551394
164,70.039249,12.195245
165,68.298162,11.888656
166,66.799361,11.624732
167,65.509129,11.397535
168,64.409392,11.191005
169,84.576508,0.003529
170,94.572734,0.003742
171,104.568390,0.004141
172,114.563647,0.004540
173,124.558504,0.004939
174,134.552961,0.005339
175,144.547019,0.005738
176,154.540665,0.006150
177,122.564261,21.444309
178,113.513863,19.850700
179,105.722950,18.478796
180,99.016203,17.297803
181,93.242751,16.281155
182,88.272719,15.405981
183,83.994305,14.652594
184,80.311265,14.004046
185,77.140748,13.445749
186,74.411433,12.965144
187,72.061923,12.551418
188,70.039366,12.195265
189,68.298263,11.888674
190,66.799447,11.624747
191,65.509204,11.397548
192,64.408375,11.192098
193,84.575832,0.003529
194,94.572058,0.003742
195,104.567714,0.004141
196,114.562971,0.004540
197,124.557828,0.004939
198,134.552285,0.005339
199,144.546343,0.005738
200,154.539988,0.006151
201,122.563764,21.444222
202,113.513436,19.850625
203,105.722582,18.478731
204,99.015886,17.297748
205,93.242478,16.281107
206,88.272484,15.405939
207,83.994103,14.652558
208,80.311091,14.004016
209,77.140599,13.445723
210,74.411304,12.965121
211,72.061812,12.551398
212,70.039270,12.195248
213,68.298181,11.888660
214,66.799377,11.624735
215,65.509143,11.397537
216,64.409657,11.190754
217,84.576698,0.003529
218,94.572923,0.003742
219,104.568580,0.004141
220,114.563836,0.004540
221,124.558693,0.004940
222,134.553151,0.005339
223,144.547209,0.005738
224,154.540852,0.006153
225,122.564390,21.444332
226,113.513974,19.850720
227,105.723046,18.478813
228,99.016285,17.297818
229,93.242822,16.281167
230,88.272780,15.405992
231,83.994357,14.652603
232,80.311310,14.004054
233,77.140787,13.445756
234,74.411467,12.965150
235,72.061952,12.551423
236,70.039391,12.195270
237,68.298284,11.888678
238,66.799466,11.624751
239,65.509220,11.397551
240,64.401117,11.199372
