Time,CSF,Plasma
1,12.877340,0.207921
2,23.875962,0.404880
3,33.264010,0.572996
4,41.277328,0.716495
5,48.117223,0.838981
6,53.955523,0.943531
7,58.938898,1.032771
8,63.226634,1.107027
9,112.235896,1.480499
10,155.553253,2.081001
11,193.854890,2.611975
12,227.721579,3.081468
13,257.666844,3.496599
14,284.144745,3.863661
15,307.556768,4.188221
16,328.257913,4.475200
17,346.562072,4.728950
18,362.746791,4.953319
19,377.057481,5.151707
20,389.711136,5.327124
21,400.899624,5.482230
22,410.792596,5.619376
23,419.540061,5.740642
24,427.229519,5.860821
25,377.315254,6.734080
26,334.947731,5.975410
27,298.784263,5.327812
28,267.916360,4.775043
29,241.568570,4.303219
30,219.078996,3.900486
31,199.882663,3.556727
32,183.535072,3.257742
33,218.689246,2.956266
34,249.680366,3.385882
35,277.083022,3.765764
36,301.312723,4.101660
37,322.736866,4.398662
38,341.680306,4.661274
39,358.430286,4.893479
40,373.240784,5.098796
41,386.336374,5.280340
42,397.915626,5.440863
43,408.154115,5.582799
44,417.207090,5.708300
45,425.211820,5.819269
46,432.289682,5.917389
47,438.547998,6.004148
48,444.036018,6.094325
49,391.650509,6.990788
50,347.183815,6.194529
51,309.228567,5.514843
52,276.831262,4.934687
53,249.178027,4.439486
54,225.574168,4.016799
55,205.426720,3.656007
56,188.267434,3.342341
57,222.876614,3.014316
58,253.382879,3.437210
59,280.356820,3.811149
60,304.207448,4.141789
61,325.296411,4.434145
62,343.943482,4.692649
63,360.431408,4.921220
64,375.010196,5.123326
65,387.900906,5.302029
66,399.299000,5.460041
67,409.377309,5.599756
68,418.288650,5.723294
69,426.168146,5.832527
70,433.135275,5.929112
71,439.295680,6.014513
72,444.697106,6.103510
73,392.214390,7.000886
74,347.665125,6.203148
75,309.639396,5.522200
76,277.181931,4.940967
77,249.477346,4.444846
78,225.829658,4.021374
79,205.644797,3.659913
80,188.453583,3.345669
81,223.041325,3.016599
82,253.528518,3.439229
83,280.485596,3.812934
84,304.321313,4.143368
85,325.397091,4.435541
86,344.032504,4.693883
87,360.510122,4.922312
88,375.079796,5.124291
89,387.962447,5.302882
90,399.353416,5.460795
91,409.425424,5.600423
92,418.331193,5.723883
93,426.205763,5.833048
94,433.168537,5.929573
95,439.325090,6.014921
96,444.723110,6.103872
97,392.236570,7.001283
98,347.684057,6.203487
99,309.655556,5.522490
100,277.195725,4.941214
101,249.489120,4.445057
102,225.839707,4.021554
103,205.653375,3.660066
104,188.460905,3.345800
105,223.047804,3.016689
106,253.534247,3.439308
107,280.490662,3.813004
108,304.325792,4.143430
109,325.401052,4.435596
110,344.036006,4.693931
111,360.513219,4.922355
112,375.082534,5.124329
113,387.964868,5.302916
114,399.355556,5.460825
115,409.427316,5.600449
116,418.332867,5.723907
117,426.207243,5.833069
118,433.169845,5.929591
119,439.326247,6.014937
120,444.724132,6.103886
121,392.237442,7.001299
122,347.684802,6.203500
123,309.656192,5.522501
124,277.196268,4.941224
125,249.489583,4.445065
126,225.840103,4.021561
127,205.653712,3.660072
128,188.461193,3.345805
129,223.048059,3.016693
130,253.534472,3.439312
131,280.490861,3.813007
132,304.325968,4.143432
133,325.401207,4.435598
134,344.036144,4.693933
135,360.513341,4.922356
136,375.082642,5.124330
137,387.964963,5.302917
138,399.355640,5.460826
139,409.427391,5.600450
140,418.332932,5.723907
141,426.207301,5.833070
142,433.169897,5.929592
143,439.326293,6.014938
144,444.724173,6.103886
145,392.237477,7.001299
146,347.684831,6.203501
147,309.656217,5.522502
148,277.196289,4.941224
149,249.489602,4.445065
150,225.840118,4.021561
151,205.653726,3.660073
152,188.461204,3.345805
153,223.048069,3.016693
154,253.534481,3.439312
155,280.490869,3.813007
156,304.325975,4.143433
157,325.401213,4.435598
158,344.036149,4.693933
159,360.513345,4.922356
160,375.082646,5.124330
161,387.964967,5.302917
162,399.355644,5.460826
163,409.427393,5.600450
164,418.332935,5.723907
165,426.207303,5.833070
166,433.169899,5.929592
167,439.326295,6.014938
168,444.724174,6.103886
169,392.237478,7.001299
170,347.684832,6.203501
171,309.656218,5.522502
172,277.196290,4.941224
173,249.489602,4.445065
174,225.840119,4.021561
175,205.653726,3.660073
176,188.461205,3.345805
177,223.048069,3.016693
178,253.534482,3.439312
179,280.490869,3.813007
180,304.325975,4.143433
181,325.401214,4.435598
182,344.036150,4.693933
183,360.513345,4.922356
184,375.082646,5.124330
185,387.964967,5.302917
186,399.355644,5.460826
187,409.427394,5.600450
188,418.332935,5.723907
189,426.207304,5.833070
190,433.169899,5.929592
191,439.326295,6.014938
192,444.724174,6.103886
193,392.237478,7.001299
194,347.684832,6.203501
195,309.656218,5.522502
196,277.196290,4.941224
197,249.489602,4.445065
198,225.840119,4.021561
199,205.653726,3.660073
200,188.461205,3.345805
201,223.048069,3.016693
202,253.534482,3.439312
203,280.490869,3.813007
204,304.325975,4.143433
205,325.401214,4.435598
206,344.036150,4.693933
207,360.513345,4.922356
208,375.082646,5.124330
209,387.964967,5.302917
210,399.355644,5.460826
211,409.427394,5.600450
212,418.332935,5.723907
213,426.207304,5.833070
214,433.169899,5.929592
215,439.326295,6.014938
216,444.724174,6.103886
217,392.237478,7.001299
218,347.684832,6.203501
219,309.656218,5.522502
220,277.196290,4.941224
221,249.489602,4.445065
222,225.840119,4.021561
223,205.653726,3.660073
224,188.461205,3.345805
225,223.048069,3.016693
226,253.534482,3.439312
227,280.490869,3.813007
228,304.325975,4.143433
229,325.401214,4.435598
230,344.036150,4.693933
231,360.513345,4.922356
232,375.082646,5.124330
233,387.964967,5.302917
234,399.355644,5.460826
235,409.427394,5.600450
236,418.332935,5.723907
237,426.207304,5.833070
238,433.169899,5.929592
239,439.326295,6.014938
240,444.724174,6.103886
