Time,CSF,Plasma
1,-0.002920,-0.007298
2,-0.000153,-0.003374
3,0.000865,-0.000912
4,0.001239,0.000368
5,0.001377,0.000976
6,0.001428,0.001251
7,0.001446,0.001370
8,0.001461,0.001421
9,19.034480,0.710664
10,36.255627,2.107084
11,51.837967,3.648247
12,65.937451,5.144881
13,78.695193,6.536666
14,90.238876,7.809826
15,100.684033,8.966915
16,110.135202,10.015763
17,118.686974,10.965487
18,126.424937,11.825087
19,133.426537,12.602978
20,139.761846,13.306878
21,145.494271,13.943805
22,150.681185,14.520125
23,155.374498,15.041603
24,159.608134,15.524911
25,58.718215,64.428280
26,21.602172,45.303436
27,7.947926,24.613577
28,2.924804,11.979091
29,1.076898,5.483221
30,0.397090,2.413717
31,0.147003,1.034423
32,0.055156,0.435007
33,19.083527,0.873404
34,36.300007,2.169879
35,51.878123,3.673995
36,65.973786,5.156750
37,78.728070,6.543199
38,90.268624,7.814192
39,100.710950,8.970296
40,110.159558,10.018612
41,118.709012,10.967989
42,126.444878,11.827322
43,133.444580,12.604990
44,139.778172,13.308694
45,145.509044,13.945447
46,150.694552,14.521611
47,155.386593,15.042947
48,159.614993,15.529714
49,58.710768,64.431350
50,21.599432,45.301825
51,7.946918,24.611977
52,2.924433,11.978131
53,1.076761,5.482731
54,0.397040,2.413487
55,0.146984,1.034320
56,0.055258,0.434962
57,19.086978,0.873611
58,36.303129,2.170162
59,51.880948,3.674285
60,65.976343,5.157025
61,78.730383,6.543453
62,90.270717,7.814423
63,100.712844,8.970506
64,110.161271,10.018802
65,118.710562,10.968161
66,126.446281,11.827478
67,133.445849,12.605131
68,139.779321,13.308822
69,145.510083,13.945563
70,150.695492,14.521715
71,155.387444,15.043041
72,159.611678,15.533384
73,58.719365,64.432682
74,21.602595,45.305478
75,7.948082,24.614484
76,2.924861,11.979482
77,1.076919,5.483386
78,0.397098,2.413786
79,0.147006,1.034451
80,0.055388,0.435018
81,19.084560,0.873475
82,36.300942,2.169967
83,51.878969,3.674083
84,65.974551,5.156832
85,78.728763,6.543276
86,90.269251,7.814261
87,100.711517,8.970358
88,110.160071,10.018669
89,118.709476,10.968040
90,126.445298,11.827369
91,133.444960,12.605033
92,139.778516,13.308733
93,145.509355,13.945482
94,150.694833,14.521642
95,155.386848,15.042975
96,159.624555,15.521547
97,58.737069,64.434648
98,21.609108,45.312714
99,7.950478,24.619542
100,2.925742,11.982224
101,1.077243,5.484719
102,0.397217,2.414396
103,0.147049,1.034719
104,0.055321,0.435133
105,19.079100,0.873163
106,36.296002,2.169527
107,51.874499,3.673627
108,65.970507,5.156398
109,78.725103,6.542874
110,90.265940,7.813895
111,100.708521,8.970026
112,110.157360,10.018368
113,118.707023,10.967768
114,126.443079,11.827122
115,133.442952,12.604809
116,139.776699,13.308531
117,145.507711,13.945299
118,150.693345,14.521477
119,155.385501,15.042826
120,159.619253,15.524997
121,58.725146,64.432749
122,21.604722,45.307630
123,7.948864,24.616058
124,2.925149,11.980349
125,1.077025,5.483810
126,0.397137,2.413981
127,0.147020,1.034537
128,0.055134,0.435055
129,19.082547,0.873358
130,36.299121,2.169804
131,51.877321,3.673915
132,65.973061,5.156672
133,78.727414,6.543128
134,90.268030,7.814126
135,100.710413,8.970236
136,110.159071,10.018558
137,118.708572,10.967940
138,126.444480,11.827278
139,133.444220,12.604950
140,139.777846,13.308658
141,145.508749,13.945414
142,150.694285,14.521581
143,155.386351,15.042920
144,159.615938,15.528668
145,58.713957,64.431661
146,21.600605,45.303113
147,7.947350,24.612882
148,2.924592,11.978623
149,1.076820,5.482971
150,0.397062,2.413597
151,0.146992,1.034368
152,0.055228,0.434983
153,19.085995,0.873555
154,36.302240,2.170082
155,51.880144,3.674203
156,65.975615,5.156947
157,78.729725,6.543381
158,90.270121,7.814357
159,100.712305,8.970446
160,110.160783,10.018748
161,118.710121,10.968112
162,126.445882,11.827434
163,133.445488,12.605091
164,139.778994,13.308786
165,145.509788,13.945530
166,150.695224,14.521685
167,155.387202,15.043014
168,159.612623,15.532338
169,58.722554,64.432992
170,21.603768,45.306765
171,7.948513,24.615390
172,2.925020,11.979973
173,1.076977,5.483625
174,0.397119,2.413895
175,0.147013,1.034500
176,0.055355,0.435038
177,19.083577,0.873419
178,36.300052,2.169888
179,51.878164,3.674001
180,65.973824,5.156754
181,78.728104,6.543203
182,90.268655,7.814195
183,100.710978,8.970299
184,110.159583,10.018615
185,118.709034,10.967991
186,126.444899,11.827324
187,133.444599,12.604992
188,139.778189,13.308696
189,145.509059,13.945449
190,150.694565,14.521612
191,155.386605,15.042948
192,159.625500,15.520501
193,58.740259,64.434958
194,21.610281,45.314002
195,7.950909,24.620448
196,2.925901,11.982716
197,1.077301,5.484958
198,0.397239,2.414505
199,0.147057,1.034768
200,0.055260,0.435154
201,19.078118,0.873107
202,36.295113,2.169447
203,51.873695,3.673544
204,65.969779,5.156320
205,78.724445,6.542802
206,90.265344,7.813829
207,100.707982,8.969966
208,110.156872,10.018314
209,118.706581,10.967719
210,126.442679,11.827078
211,133.442590,12.604769
212,139.776372,13.308494
213,145.507415,13.945266
214,150.693077,14.521447
215,155.385259,15.042799
216,159.620198,15.523951
217,58.728336,64.433059
218,21.605895,45.308917
219,7.949296,24.616964
220,2.925307,11.980840
221,1.077083,5.484050
222,0.397158,2.414091
223,0.147028,1.034586
224,0.055111,0.435076
