Iteration,Loss
392,0.131207
393,0.131207
394,0.131207
395,0.131207
396,0.131208
397,0.131207
398,0.131207
399,0.131207
400,0.131207
401,0.131208
402,0.131207
403,0.131207
404,0.131207
405,0.131207
406,0.131207
407,0.131207
408,0.131207
409,0.131207
410,0.131207
411,0.131207
412,0.131208
413,0.131207
414,0.131207
415,0.131207
416,0.131207
417,0.131207
418,0.131207
419,0.131207
420,0.131207
421,0.131207
422,0.131207
423,0.131207
424,0.131207
425,0.131207
426,0.131207
427,0.131207
428,0.131207
429,0.131207
430,0.131207
431,0.131207
432,0.131207
433,0.131207
434,0.131207
435,0.131207
436,0.131207
437,0.131207
438,0.131207
439,0.131207
440,0.131207
441,0.131207
442,0.131207
443,0.131207
444,0.131207
445,0.131207
446,0.131207
447,0.131207
448,0.131207
449,0.131207
450,0.131207
451,0.131207
452,0.131207
453,0.131207
454,0.131207
455,0.131207
456,0.131207
457,0.131207
458,0.131208
459,0.131207
460,0.131208
461,0.131211
462,0.131207
463,0.131207
464,0.131208
465,0.131211
466,0.131207
467,0.131207
468,0.131207
469,0.131207
470,0.131207
471,0.131208
472,0.131207
473,0.131207
474,0.131208
475,0.131211
476,0.131207
477,0.131207
478,0.131208
479,0.131211
480,0.131207
481,0.131207
482,0.131207
483,0.131207
484,0.131207
485,0.131208
486,0.131207
487,0.131207
488,0.131207
489,0.131208
490,0.131207
491,0.131207
492,0.131207
493,0.131207
494,0.131207
495,0.131208
496,0.131207
497,0.131207
498,0.131207
499,0.131207
500,0.131207
501,0.131207
502,0.131207
503,0.131208
504,0.131207
505,0.131207
506,0.131207
507,0.131208
508,0.131207
509,0.131207
510,0.131207
511,0.131207
512,0.131207
513,0.131208
514,0.131207
515,0.131207
516,0.131207
517,0.131207
518,0.131207
519,0.131207
520,0.131207
521,0.131207
522,0.131207
523,0.131207
524,0.131207
525,0.131207
526,0.131207
527,0.131207
528,0.131207
529,0.131207
530,0.131207
531,0.131207
532,0.131207
533,0.131207
534,0.131207
535,0.131207
536,0.131207
537,0.131207
538,0.131207
539,0.131207
540,0.131207
541,0.131207
542,0.131207
543,0.131207
544,0.131207
545,0.131207
546,0.131207
547,0.131207
548,0.131207
549,0.131207
550,0.131207
551,0.131207
552,0.131207
553,0.131207
554,0.131207
555,0.131207
556,0.131207
557,0.131207
558,0.131207
559,0.131208
560,0.131207
561,0.131208
562,0.131211
563,0.131207
564,0.131207
565,0.131208
566,0.131211
567,0.131207
568,0.131207
569,0.131207
570,0.131207
571,0.131207
572,0.131208
573,0.131207
574,0.131207
575,0.131208
576,0.131211
577,0.131207
578,0.131207
579,0.131208
580,0.131211
581,0.131207
582,0.131207
583,0.131207
584,0.131207
585,0.131207
586,0.131208
587,0.131207
588,0.131207
589,0.131207
590,0.131208
591,0.131207
592,0.131207
593,0.131207
594,0.131207
595,0.131207
596,0.131208
597,0.131207
598,0.131207
599,0.131208
600,0.131207
601,0.131207
602,0.131207
603,0.131208
604,0.131207
605,0.131207
606,0.131207
607,0.131207
608,0.131207
609,0.131208
610,0.131207
611,0.131207
612,0.131207
613,0.131208
614,0.131207
615,0.131207
616,0.131207
617,0.131208
618,0.131207
619,0.131207
620,0.131207
621,0.131207
622,0.131207
623,0.131208
624,0.131207
625,0.131207
626,0.131207
627,0.131207
628,0.131207
629,0.131207
630,0.131207
631,0.131207
632,0.131207
633,0.131207
634,0.131207
635,0.131207
636,0.131207
637,0.131207
638,0.131207
639,0.131207
640,0.131207
641,0.131207
642,0.131207
643,0.131207
644,0.131207
645,0.131207
646,0.131207
647,0.131207
648,0.131207
649,0.131207
650,0.131207
651,0.131207
652,0.131207
653,0.131207
654,0.131207
655,0.131208
656,0.131207
657,0.131207
658,0.131211
659,0.131207
660,0.131207
661,0.131208
662,0.131211
663,0.131207
664,0.131207
665,0.131207
666,0.131207
667,0.131207
668,0.131208
669,0.131207
670,0.131207
671,0.131207
672,0.131208
673,0.131207
674,0.131207
675,0.131207
676,0.131207
677,0.131207
678,0.131208
679,0.131207
680,0.131207
681,0.131207
682,0.131208
683,0.131207
684,0.131207
685,0.131207
686,0.131208
687,0.131207
688,0.131207
689,0.131207
690,0.131207
691,0.131207
692,0.131208
693,0.131207
694,0.131207
695,0.131207
696,0.131207
697,0.131207
698,0.131207
699,0.131207
700,0.131207
701,0.131207
702,0.131207
703,0.131207
704,0.131207
705,0.131207
706,0.131207
707,0.131207
708,0.131207
709,0.131207
710,0.131207
711,0.131207
712,0.131207
713,0.131207
714,0.131207
715,0.131207
716,0.131207
717,0.131207
718,0.131207
719,0.131207
720,0.131207
721,0.131207
722,0.131207
723,0.131207
724,0.131208
725,0.131207
726,0.131207
727,0.131211
728,0.131207
729,0.131207
730,0.131207
731,0.131211
732,0.131207
733,0.131207
734,0.131207
735,0.131207
736,0.131207
737,0.131208
738,0.131207
739,0.131207
740,0.131207
741,0.131208
742,0.131207
743,0.131207
744,0.131207
745,0.131207
746,0.131207
747,0.131208
748,0.131207
749,0.131207
750,0.131207
751,0.131207
752,0.131207
753,0.131207
754,0.131207
755,0.131207
756,0.131207
757,0.131207
758,0.131207
759,0.131207
760,0.131207
761,0.131208
762,0.131207
763,0.131207
764,0.131207
765,0.131207
766,0.131207
767,0.131207
768,0.131207
769,0.131207
770,0.131207
771,0.131207
772,0.131207
773,0.131207
774,0.131207
775,0.131207
776,0.131207
777,0.131207
778,0.131207
779,0.131207
780,0.131207
781,0.131207
782,0.131207
783,0.131207
784,0.131207
785,0.131207
786,0.131207
787,0.131207
788,0.131207
789,0.131207
790,0.131207
791,0.131207
792,0.131207
793,0.131208
794,0.131207
795,0.131207
796,0.131211
797,0.131207
798,0.131207
799,0.131207
800,0.131211
801,0.131207
802,0.131207
803,0.131207
804,0.131207
805,0.131207
806,0.131208
807,0.131207
808,0.131207
809,0.131207
810,0.131208
811,0.131207
812,0.131207
813,0.131207
814,0.131207
815,0.131207
816,0.131207
817,0.131207
818,0.131207
819,0.131207
820,0.131207
821,0.131207
822,0.131207
823,0.131207
824,0.131207
825,0.131207
826,0.131207
827,0.131207
828,0.131207
829,0.131207
830,0.131207
831,0.131207
832,0.131207
833,0.131207
834,0.131207
835,0.131207
836,0.131207
837,0.131207
838,0.131207
839,0.131207
840,0.131207
841,0.131207
842,0.131207
843,0.131207
844,0.131207
845,0.131207
846,0.131207
847,0.131207
848,0.131207
849,0.131207
850,0.131207
851,0.131207
852,0.131207
853,0.131207
854,0.131207
855,0.131207
856,0.131207
857,0.131207
858,0.131207
859,0.131207
860,0.131207
861,0.131207
862,0.131208
863,0.131207
864,0.131207
865,0.131211
866,0.131207
867,0.131207
868,0.131207
869,0.131211
870,0.131207
871,0.131207
872,0.131207
873,0.131207
874,0.131207
875,0.131208
876,0.131207
877,0.131207
878,0.131207
879,0.131208
880,0.131207
881,0.131207
882,0.131207
883,0.131207
884,0.131207
885,0.131207
886,0.131207
887,0.131207
888,0.131207
889,0.131207
890,0.131207
891,0.131207
892,0.131207
893,0.131207
894,0.131207
895,0.131207
896,0.131207
897,0.131207
898,0.131207
899,0.131207
900,0.131207
901,0.131207
902,0.131207
903,0.131207
904,0.131207
905,0.131207
906,0.131207
907,0.131207
908,0.131207
909,0.131207
910,0.131207
911,0.131207
912,0.131207
913,0.131207
914,0.131207
915,0.131207
916,0.131207
917,0.131207
918,0.131207
919,0.131207
920,0.131207
921,0.131207
922,0.131207
923,0.131207
924,0.131207
925,0.131207
926,0.131207
927,0.131207
928,0.131207
929,0.131207
930,0.131207
931,0.131208
932,0.131207
933,0.131207
934,0.131211
935,0.131207
936,0.131207
937,0.131207
938,0.131211
939,0.131207
940,0.131207
941,0.131207
942,0.131207
943,0.131207
944,0.131208
945,0.131207
946,0.131207
947,0.131207
948,0.131208
949,0.131207
950,0.131207
951,0.131207
952,0.131207
953,0.131207
954,0.131207
955,0.131207
956,0.131207
957,0.131207
958,0.131207
959,0.131207
960,0.131207
961,0.131207
962,0.131207
963,0.131207
964,0.131207
965,0.131207
966,0.131207
967,0.131207
968,0.131207
969,0.131207
970,0.131207
971,0.131207
972,0.131207
973,0.131207
974,0.131207
975,0.131207
976,0.131207
977,0.131207
978,0.131207
979,0.131207
980,0.131207
981,0.131207
982,0.131207
983,0.131207
984,0.131207
985,0.131207
986,0.131208
987,0.131207
988,0.131207
989,0.131211
990,0.131207
991,0.131207
992,0.131207
993,0.131211
994,0.131207
995,0.131207
996,0.131207
997,0.131207
998,0.131207
999,0.131208
1000,0.131207
