Time,CSF,Plasma
3.440000e+01,44.330864,60.950967
3.450000e+01,45.093353,61.957675
3.460000e+01,45.818627,62.981263
3.470000e+01,46.508501,64.019599
3.480000e+01,47.164705,65.070683
3.490000e+01,47.788880,66.132636
35,48.382591,67.203697
3.510000e+01,48.947325,68.282215
3.520000e+01,49.484495,69.366642
3.530000e+01,49.995446,70.455532
3.540000e+01,50.481460,71.547529
3.550000e+01,50.943752,72.641369
3.560000e+01,51.383481,73.735869
3.570000e+01,51.801748,74.829928
3.580000e+01,52.199600,75.922517
3.590000e+01,52.578034,77.012679
36,52.937997,78.099527
3.610000e+01,53.280391,79.182233
3.620000e+01,53.606074,80.260031
3.630000e+01,53.915861,81.332212
3.640000e+01,54.210528,82.398118
3.650000e+01,54.490813,83.457146
3.660000e+01,54.757418,84.508736
3.670000e+01,55.011010,85.552374
3.680000e+01,55.252225,86.587591
3.690000e+01,55.481667,87.613956
37,55.699911,88.631075
3.710000e+01,55.907502,89.638591
3.720000e+01,56.104962,90.636179
3.730000e+01,56.292784,91.623547
3.740000e+01,56.471438,92.600433
3.750000e+01,56.641373,93.566600
3.760000e+01,56.803014,94.521840
3.770000e+01,56.956766,95.465970
3.780000e+01,57.103013,96.398828
3.790000e+01,57.242122,97.320276
38,57.374442,98.230193
3.810000e+01,57.500304,99.128482
3.820000e+01,57.620022,100.015060
3.830000e+01,57.733897,100.889863
3.840000e+01,57.842215,101.752841
3.850000e+01,57.945245,102.603962
3.860000e+01,58.043247,103.443203
3.870000e+01,58.136466,104.270558
3.880000e+01,58.225134,105.086031
3.890000e+01,58.309475,105.889637
39,58.389700,106.681403
3.910000e+01,58.466009,107.461364
3.920000e+01,58.538594,108.229566
3.930000e+01,58.607635,108.986060
3.940000e+01,58.673308,109.730908
3.950000e+01,58.735774,110.464178
3.960000e+01,58.795192,111.185944
3.970000e+01,58.851710,111.896287
3.980000e+01,58.905469,112.595294
3.990000e+01,58.956605,113.283054
40,59.005245,113.959665
4.010000e+01,59.051510,114.625226
4.020000e+01,59.095518,115.279842
4.030000e+01,59.137377,115.923620
4.040000e+01,59.177194,116.556672
4.050000e+01,59.215067,117.179111
4.060000e+01,59.251092,117.791054
4.070000e+01,59.285358,118.392618
4.080000e+01,59.317952,118.983925
4.090000e+01,59.348955,119.565098
41,59.378445,120.136259
4.110000e+01,59.406496,120.697534
4.120000e+01,59.433177,121.249049
4.130000e+01,59.458557,121.790932
4.140000e+01,59.482697,122.323310
4.150000e+01,59.505660,122.846312
4.160000e+01,59.527501,123.360067
4.170000e+01,59.548277,123.864703
4.180000e+01,59.568038,124.360349
4.190000e+01,59.586835,124.847135
42,59.604715,125.325190
4.210000e+01,59.621722,125.794642
4.220000e+01,59.637898,126.255619
4.230000e+01,59.653286,126.708250
4.240000e+01,59.667922,127.152660
4.250000e+01,59.681844,127.588978
4.260000e+01,59.695086,128.017327
4.270000e+01,59.707682,128.437835
4.280000e+01,59.719664,128.850623
4.290000e+01,59.731060,129.255817
43,59.741900,129.653537
4.310000e+01,59.752212,130.043906
4.320000e+01,59.762020,130.427042
4.330000e+01,59.771349,130.803065
4.340000e+01,59.780223,131.172093
4.350000e+01,59.788663,131.534243
4.360000e+01,59.796692,131.889628
4.370000e+01,59.804329,132.238364
4.380000e+01,59.811593,132.580564
4.390000e+01,59.818503,132.916338
44,59.825075,133.245797
4.410000e+01,59.831327,133.569050
4.420000e+01,59.837273,133.886203
4.430000e+01,59.842930,134.197364
4.440000e+01,59.848310,134.502636
4.450000e+01,59.853427,134.802124
4.460000e+01,59.858295,135.095928
4.470000e+01,59.862925,135.384149
4.480000e+01,59.867330,135.666887
4.490000e+01,59.871519,135.944239
45,59.875504,136.216301
4.510000e+01,59.879294,136.483169
4.520000e+01,59.882899,136.744935
4.530000e+01,59.886329,137.001692
4.540000e+01,59.889591,137.253530
4.550000e+01,59.892693,137.500539
4.560000e+01,59.895645,137.742807
4.570000e+01,59.898452,137.980420
4.580000e+01,59.901122,138.213464
4.590000e+01,59.903662,138.442022
46,59.906078,138.666176
4.610000e+01,59.908376,138.886009
4.620000e+01,59.910562,139.101600
4.630000e+01,59.912641,139.313027
4.640000e+01,59.914619,139.520369
4.650000e+01,59.916500,139.723700
4.660000e+01,59.918289,139.923095
4.670000e+01,59.919991,140.118629
4.680000e+01,59.921610,140.310373
4.690000e+01,59.923150,140.498399
47,59.924615,140.682775
4.710000e+01,59.926008,140.863572
4.720000e+01,59.927334,141.040856
4.730000e+01,59.928594,141.214693
4.740000e+01,59.929793,141.385149
4.750000e+01,59.930934,141.552287
4.760000e+01,59.932019,141.716171
4.770000e+01,59.933051,141.876863
4.780000e+01,59.934032,142.034422
4.790000e+01,59.934966,142.188909
48,59.877452,142.368697
4.810000e+01,53.746384,145.239861
4.820000e+01,48.368287,147.305044
4.830000e+01,43.622407,148.687769
4.840000e+01,39.434422,149.481024
4.850000e+01,35.738752,149.766493
4.860000e+01,32.477522,149.615900
4.870000e+01,29.599662,149.092188
4.880000e+01,27.060106,148.250561
4.890000e+01,24.819084,147.139406
49,22.841503,145.801101
4.910000e+01,21.096395,144.272732
4.920000e+01,19.556430,142.586724
4.930000e+01,18.197495,140.771398
4.940000e+01,16.998307,138.851461
4.950000e+01,15.940089,136.848441
4.960000e+01,15.006268,134.781066
4.970000e+01,14.182222,132.665604
4.980000e+01,13.455045,130.516156
4.990000e+01,12.813351,128.344921
50,12.247090,126.162427
5.010000e+01,11.747396,123.977731
5.020000e+01,11.306442,121.798604
5.030000e+01,10.917325,119.631682
5.040000e+01,10.573949,117.482611
5.050000e+01,10.270939,115.356167
5.060000e+01,10.003549,113.256368
5.070000e+01,9.767591,111.186561
5.080000e+01,9.559372,109.149516
5.090000e+01,9.375629,107.147491
51,9.213486,105.182304
5.110000e+01,9.070403,103.255385
5.120000e+01,8.944141,101.367831
5.130000e+01,8.832721,99.520445
5.140000e+01,8.734399,97.713780
5.150000e+01,8.647635,95.948171
5.160000e+01,8.571070,94.223762
5.170000e+01,8.503506,92.540540
5.180000e+01,8.443884,90.898350
5.190000e+01,8.391271,89.296922
52,8.344843,87.735882
5.210000e+01,8.303873,86.214776
5.220000e+01,8.267719,84.733075
5.230000e+01,8.235815,83.290194
5.240000e+01,8.207661,81.885497
5.250000e+01,8.182817,80.518311
5.260000e+01,8.160894,79.187930
5.270000e+01,8.141548,77.893624
5.280000e+01,8.124476,76.634644
5.290000e+01,8.109410,75.410228
53,8.096116,74.219605
5.310000e+01,8.084385,73.061999
5.320000e+01,8.074032,71.936633
5.330000e+01,8.064897,70.842732
5.340000e+01,8.056836,69.779521
5.350000e+01,8.049722,68.746236
5.360000e+01,8.043444,67.742117
5.370000e+01,8.037905,66.766415
5.380000e+01,8.033016,65.818390
5.390000e+01,8.028702,64.897314
54,8.024896,64.002471
5.410000e+01,8.021537,63.133160
5.420000e+01,8.018572,62.288690
5.430000e+01,8.015956,61.468387
5.440000e+01,8.013648,60.671589
5.450000e+01,8.011611,59.897650
5.460000e+01,8.009814,59.145938
5.470000e+01,8.008227,58.415835
5.480000e+01,8.006828,57.706739
5.490000e+01,8.005592,57.018061
55,8.004502,56.349228
5.510000e+01,8.003541,55.699681
5.520000e+01,8.002692,55.068874
5.530000e+01,8.001943,54.456278
5.540000e+01,8.001282,53.861375
5.550000e+01,8.000698,53.283661
5.560000e+01,8.000184,52.722648
5.570000e+01,7.999730,52.177857
5.580000e+01,7.999329,51.648826
5.590000e+01,7.998975,51.135102
56,8.022038,50.635158
5.610000e+01,10.570586,50.093138
5.620000e+01,12.980838,49.684861
5.630000e+01,15.273450,49.401037
5.640000e+01,17.454166,49.233524
5.650000e+01,19.528445,49.174615
5.660000e+01,21.501484,49.217022
5.670000e+01,23.378223,49.353849
5.680000e+01,25.163363,49.578577
5.690000e+01,26.861374,49.885045
57,28.476509,50.267426
5.710000e+01,30.012813,50.720216
5.720000e+01,31.474134,51.238214
5.730000e+01,32.864130,51.816510
5.740000e+01,34.186285,52.450465
5.750000e+01,35.443907,53.135703
5.760000e+01,36.640149,53.868091
5.770000e+01,37.778004,54.643733
5.780000e+01,38.860323,55.458953
5.790000e+01,39.889817,56.310286
58,40.869063,57.194466
5.810000e+01,41.800515,58.108418
5.820000e+01,42.686504,59.049244
5.830000e+01,43.529251,60.014217
5.840000e+01,44.330864,61.000771
5.850000e+01,45.093353,62.006493
5.860000e+01,45.818627,63.029114
5.870000e+01,46.508501,64.066503
5.880000e+01,47.164705,65.116658
5.890000e+01,47.788880,66.177701
59,48.382591,67.247869
5.910000e+01,48.947325,68.325512
5.920000e+01,49.484495,69.409083
5.930000e+01,49.995446,70.497132
5.940000e+01,50.481460,71.588306
5.950000e+01,50.943752,72.681338
5.960000e+01,51.383481,73.775047
5.970000e+01,51.801748,74.868329
5.980000e+01,52.199600,75.960158
5.990000e+01,52.578034,77.049575
60,52.937997,78.135692
6.010000e+01,53.280391,79.217682
6.020000e+01,53.606074,80.294778
6.030000e+01,53.915861,81.366271
6.040000e+01,54.210528,82.431503
6.050000e+01,54.490813,83.489870
6.060000e+01,54.757418,84.540811
6.070000e+01,55.011010,85.583815
6.080000e+01,55.252225,86.618410
6.090000e+01,55.481667,87.644164
61,55.699911,88.660685
6.110000e+01,55.907502,89.667614
6.120000e+01,56.104962,90.664628
6.130000e+01,56.292784,91.651433
6.140000e+01,56.471438,92.627766
6.150000e+01,56.641373,93.593392
6.160000e+01,56.803014,94.548102
6.170000e+01,56.956766,95.491712
6.180000e+01,57.103013,96.424060
6.190000e+01,57.242122,97.345008
62,57.374442,98.254436
6.210000e+01,57.500304,99.152244
6.220000e+01,57.620022,100.038352
6.230000e+01,57.733897,100.912694
6.240000e+01,57.842215,101.775220
6.250000e+01,57.945245,102.625897
6.260000e+01,58.043247,103.464704
6.270000e+01,58.136466,104.291633
6.280000e+01,58.225134,105.106689
6.290000e+01,58.309475,105.909886
63,58.389700,106.701251
6.310000e+01,58.466009,107.480819
6.320000e+01,58.538594,108.248635
6.330000e+01,58.607635,109.004752
6.340000e+01,58.673308,109.749230
6.350000e+01,58.735774,110.482137
6.360000e+01,58.795192,111.203548
6.370000e+01,58.851710,111.913542
6.380000e+01,58.905469,112.612207
6.390000e+01,58.956605,113.299632
64,59.005245,113.975915
6.410000e+01,59.051510,114.641154
6.420000e+01,59.095518,115.295455
6.430000e+01,59.137377,115.938924
6.440000e+01,59.177194,116.571673
6.450000e+01,59.215067,117.193815
6.460000e+01,59.251092,117.805466
6.470000e+01,59.285358,118.406745
6.480000e+01,59.317952,118.997773
6.490000e+01,59.348955,119.578671
65,59.378445,120.149563
6.510000e+01,59.406496,120.710575
6.520000e+01,59.433177,121.261832
6.530000e+01,59.458557,121.803462
6.540000e+01,59.482697,122.335592
6.550000e+01,59.505660,122.858351
6.560000e+01,59.527501,123.371867
6.570000e+01,59.548277,123.876269
6.580000e+01,59.568038,124.371687
6.590000e+01,59.586835,124.858248
66,59.604715,125.336083
6.610000e+01,59.621722,125.805319
6.620000e+01,59.637898,126.266085
6.630000e+01,59.653286,126.718508
6.640000e+01,59.667922,127.162716
6.650000e+01,59.681844,127.598834
6.660000e+01,59.695086,128.026988
6.670000e+01,59.707682,128.447304
6.680000e+01,59.719664,128.859906
6.690000e+01,59.731060,129.264915
67,59.741900,129.662456
6.710000e+01,59.752212,130.052647
6.720000e+01,59.762020,130.435611
6.730000e+01,59.771349,130.811464
6.740000e+01,59.780223,131.180326
6.750000e+01,59.788663,131.542312
6.760000e+01,59.796692,131.897538
6.770000e+01,59.804329,132.246118
6.780000e+01,59.811593,132.588164
6.790000e+01,59.818503,132.923787
68,59.825075,133.253099
6.810000e+01,59.831327,133.576207
6.820000e+01,59.837273,133.893219
6.830000e+01,59.842930,134.204241
6.840000e+01,59.848310,134.509377
6.850000e+01,59.853427,134.808731
6.860000e+01,59.858295,135.102404
6.870000e+01,59.862925,135.390497
6.880000e+01,59.867330,135.673109
6.890000e+01,59.871519,135.950338
69,59.875504,136.222280
6.910000e+01,59.879294,136.489029
6.920000e+01,59.882899,136.750679
6.930000e+01,59.886329,137.007322
6.940000e+01,59.889591,137.259049
6.950000e+01,59.892693,137.505949
6.960000e+01,59.895645,137.748109
6.970000e+01,59.898452,137.985617
6.980000e+01,59.901122,138.218558
6.990000e+01,59.903662,138.447015
70,59.906078,138.671071
7.010000e+01,59.908376,138.890807
7.020000e+01,59.910562,139.106302
7.030000e+01,59.912641,139.317637
7.040000e+01,59.914619,139.524887
7.050000e+01,59.916500,139.728128
7.060000e+01,59.918289,139.927436
7.070000e+01,59.919991,140.122884
7.080000e+01,59.921610,140.314544
7.090000e+01,59.923150,140.502487
71,59.924615,140.686783
7.110000e+01,59.926008,140.867500
7.120000e+01,59.927334,141.044706
7.130000e+01,59.928594,141.218467
7.140000e+01,59.929793,141.388848
7.150000e+01,59.930934,141.555913
7.160000e+01,59.932019,141.719726
7.170000e+01,59.933051,141.880347
7.180000e+01,59.934032,142.037837
7.190000e+01,59.934966,142.192256
72,59.877452,142.371978
7.210000e+01,53.746384,145.243046
7.220000e+01,48.368287,147.308137
7.230000e+01,43.622407,148.690772
7.240000e+01,39.434422,149.483940
7.250000e+01,35.738752,149.769324
7.260000e+01,32.477522,149.618649
7.270000e+01,29.599662,149.094857
7.280000e+01,27.060106,148.253153
7.290000e+01,24.819084,147.141923
73,22.841503,145.803545
7.310000e+01,21.096395,144.275104
7.320000e+01,19.556430,142.589027
7.330000e+01,18.197495,140.773634
7.340000e+01,16.998307,138.853633
7.350000e+01,15.940089,136.850550
7.360000e+01,15.006268,134.783114
7.370000e+01,14.182222,132.667592
7.380000e+01,13.455045,130.518086
7.390000e+01,12.813351,128.346796
74,12.247090,126.164247
7.410000e+01,11.747396,123.979499
7.420000e+01,11.306442,121.800320
7.430000e+01,10.917325,119.633348
7.440000e+01,10.573949,117.484228
7.450000e+01,10.270939,115.357738
7.460000e+01,10.003549,113.257893
7.470000e+01,9.767591,111.188042
7.480000e+01,9.559372,109.150954
7.490000e+01,9.375629,107.148887
75,9.213486,105.183659
7.510000e+01,9.070403,103.256702
7.520000e+01,8.944141,101.369109
7.530000e+01,8.832721,99.521686
7.540000e+01,8.734399,97.714985
7.550000e+01,8.647635,95.949341
7.560000e+01,8.571070,94.224898
7.570000e+01,8.503506,92.541643
7.580000e+01,8.443884,90.899422
7.590000e+01,8.391271,89.297962
76,8.344843,87.736892
7.610000e+01,8.303873,86.215757
7.620000e+01,8.267719,84.734027
7.630000e+01,8.235815,83.291118
7.640000e+01,8.207661,81.886395
7.650000e+01,8.182817,80.519183
7.660000e+01,8.160894,79.188776
7.670000e+01,8.141548,77.894446
7.680000e+01,8.124476,76.635442
7.690000e+01,8.109410,75.411002
77,8.096116,74.220357
7.710000e+01,8.084385,73.062729
7.720000e+01,8.074032,71.937343
7.730000e+01,8.064897,70.843420
7.740000e+01,8.056836,69.780190
7.750000e+01,8.049722,68.746885
7.760000e+01,8.043444,67.742748
7.770000e+01,8.037905,66.767027
7.780000e+01,8.033016,65.818984
7.790000e+01,8.028702,64.897891
78,8.024896,64.003032
7.810000e+01,8.021537,63.133704
7.820000e+01,8.018572,62.289219
7.830000e+01,8.015956,61.468900
7.840000e+01,8.013648,60.672087
7.850000e+01,8.011611,59.898134
7.860000e+01,8.009814,59.146407
7.870000e+01,8.008227,58.416291
7.880000e+01,8.006828,57.707181
7.890000e+01,8.005592,57.018491
79,8.004502,56.349645
7.910000e+01,8.003541,55.700086
7.920000e+01,8.002692,55.069268
7.930000e+01,8.001943,54.456660
7.940000e+01,8.001282,53.861746
7.950000e+01,8.000698,53.284022
7.960000e+01,8.000184,52.722997
7.970000e+01,7.999730,52.178197
7.980000e+01,7.999329,51.649155
7.990000e+01,7.998975,51.135422
80,8.022038,50.635469
8.010000e+01,10.570586,50.093443
8.020000e+01,12.980838,49.685160
8.030000e+01,15.273450,49.401330
