Time,CSF,Plasma
1,8.374656,0.196069
2,14.875534,0.365756
3,19.916288,0.497331
4,23.824866,0.599353
5,26.855560,0.678461
6,29.205548,0.739801
7,31.027717,0.787363
8,32.452807,0.828531
9,56.655720,2.994775
10,70.812301,3.807080
11,79.040156,4.279187
12,83.822213,4.553578
13,86.601560,4.713054
14,88.216927,4.805743
15,89.155783,4.859613
16,89.701450,4.890923
17,90.018593,4.909121
18,90.202918,4.919697
19,90.310048,4.925844
20,90.372313,4.929417
21,90.408501,4.931493
22,90.429534,4.932700
23,90.441758,4.933402
24,90.444343,4.921854
25,78.725892,2.032433
26,69.425580,1.789631
27,62.214155,1.601397
28,56.622448,1.455442
29,52.286663,1.342268
30,48.924714,1.254514
31,46.317873,1.186470
32,44.307161,1.139563
33,63.530383,3.389231
34,74.807879,4.036343
35,81.362399,4.412436
36,85.171908,4.631022
37,87.386008,4.758065
38,88.672851,4.831903
39,89.420768,4.874818
40,89.855460,4.899760
41,90.108104,4.914257
42,90.254942,4.922682
43,90.340285,4.927579
44,90.389886,4.930425
45,90.418715,4.932079
46,90.435470,4.933041
47,90.445208,4.933600
48,90.446349,4.921969
49,78.727450,2.032474
50,69.426788,1.789663
51,62.215092,1.601422
52,56.623175,1.455461
53,52.287226,1.342283
54,48.925151,1.254525
55,46.318212,1.186479
56,44.307423,1.139570
57,63.530535,3.389240
58,74.807967,4.036348
59,81.362450,4.412439
60,85.171938,4.631024
61,87.386026,4.758066
62,88.672861,4.831904
63,89.420774,4.874818
64,89.855463,4.899760
65,90.108106,4.914257
66,90.254943,4.922682
67,90.340286,4.927579
68,90.389887,4.930425
69,90.418715,4.932079
70,90.435470,4.933041
71,90.445208,4.933600
72,90.446349,4.921969
73,78.727450,2.032474
74,69.426788,1.789663
75,62.215092,1.601422
76,56.623175,1.455461
77,52.287226,1.342283
78,48.925151,1.254525
79,46.318212,1.186479
80,44.307423,1.139570
81,63.530535,3.389240
82,74.807967,4.036348
83,81.362450,4.412439
84,85.171938,4.631024
85,87.386026,4.758066
86,88.672861,4.831904
87,89.420774,4.874818
88,89.855463,4.899760
89,90.108106,4.914257
90,90.254943,4.922682
91,90.340286,4.927579
92,90.389887,4.930425
93,90.418715,4.932079
94,90.435470,4.933041
95,90.445208,4.933600
96,90.446349,4.921969
97,78.727450,2.032474
98,69.426788,1.789663
99,62.215092,1.601422
100,56.623175,1.455461
101,52.287226,1.342283
102,48.925151,1.254525
103,46.318212,1.186479
104,44.307423,1.139570
105,63.530535,3.389240
106,74.807967,4.036348
107,81.362450,4.412439
108,85.171938,4.631024
109,87.386026,4.758066
110,88.672861,4.831904
111,89.420774,4.874818
112,89.855463,4.899760
113,90.108106,4.914257
114,90.254943,4.922682
115,90.340286,4.927579
116,90.389887,4.930425
117,90.418715,4.932079
118,90.435470,4.933041
119,90.445208,4.933600
120,90.446349,4.921969
121,78.727450,2.032474
122,69.426788,1.789663
123,62.215092,1.601422
124,56.623175,1.455461
125,52.287226,1.342283
126,48.925151,1.254525
127,46.318212,1.186479
128,44.307423,1.139570
129,63.530535,3.389240
130,74.807967,4.036348
131,81.362450,4.412439
132,85.171938,4.631024
133,87.386026,4.758066
134,88.672861,4.831904
135,89.420774,4.874818
136,89.855463,4.899760
137,90.108106,4.914257
138,90.254943,4.922682
139,90.340286,4.927579
140,90.389887,4.930425
141,90.418715,4.932079
142,90.435470,4.933041
143,90.445208,4.933600
144,90.446349,4.921969
145,78.727450,2.032474
146,69.426788,1.789663
147,62.215092,1.601422
148,56.623175,1.455461
149,52.287226,1.342283
150,48.925151,1.254525
151,46.318212,1.186479
152,44.307423,1.139570
153,63.530535,3.389240
154,74.807967,4.036348
155,81.362450,4.412439
156,85.171938,4.631024
157,87.386026,4.758066
158,88.672861,4.831904
159,89.420774,4.874818
160,89.855463,4.899760
161,90.108106,4.914257
162,90.254943,4.922682
163,90.340286,4.927579
164,90.389887,4.930425
165,90.418715,4.932079
166,90.435470,4.933041
167,90.445208,4.933600
168,90.446349,4.921969
169,78.727450,2.032474
170,69.426788,1.789663
171,62.215092,1.601422
172,56.623175,1.455461
173,52.287226,1.342283
174,48.925151,1.254525
175,46.318212,1.186479
176,44.307423,1.139570
177,63.530535,3.389240
178,74.807967,4.036348
179,81.362450,4.412439
180,85.171938,4.631024
181,87.386026,4.758066
182,88.672861,4.831904
183,89.420774,4.874818
184,89.855463,4.899760
185,90.108106,4.914257
186,90.254943,4.922682
187,90.340286,4.927579
188,90.389887,4.930425
189,90.418715,4.932079
190,90.435470,4.933041
191,90.445208,4.933600
192,90.446349,4.921969
193,78.727450,2.032474
194,69.426788,1.789663
195,62.215092,1.601422
196,56.623175,1.455461
197,52.287226,1.342283
198,48.925151,1.254525
199,46.318212,1.186479
200,44.307423,1.139570
201,63.530535,3.389240
202,74.807967,4.036348
203,81.362450,4.412439
204,85.171938,4.631024
205,87.386026,4.758066
206,88.672861,4.831904
207,89.420774,4.874818
208,89.855463,4.899760
209,90.108106,4.914257
210,90.254943,4.922682
211,90.340286,4.927579
212,90.389887,4.930425
213,90.418715,4.932079
214,90.435470,4.933041
215,90.445208,4.933600
216,90.446349,4.921969
217,78.727450,2.032474
218,69.426788,1.789663
219,62.215092,1.601422
220,56.623175,1.455461
221,52.287226,1.342283
222,48.925151,1.254525
223,46.318212,1.186479
224,44.307423,1.139570
225,63.530535,3.389240
226,74.807967,4.036348
227,81.362450,4.412439
228,85.171938,4.631024
229,87.386026,4.758066
230,88.672861,4.831904
231,89.420774,4.874818
232,89.855463,4.899760
233,90.108106,4.914257
234,90.254943,4.922682
235,90.340286,4.927579
236,90.389887,4.930425
237,90.418715,4.932079
238,90.435470,4.933041
239,90.445208,4.933600
240,90.446349,4.921969
