Time,CSF,Plasma
1,-0.004140,-0.005243
2,-0.001642,-0.002325
3,-0.000651,-0.000977
4,-0.000258,-0.000400
5,-0.000102,-0.000161
6,-0.000041,-0.000065
7,-0.000016,-0.000026
8,-0.000004,-0.000010
9,44.983498,1.929662
10,84.433867,5.180675
11,119.031781,8.379601
12,149.374100,11.262657
13,175.984268,13.808408
14,199.321345,16.044891
15,219.787927,18.007146
16,237.737088,19.728233
17,253.478476,21.237666
18,267.283649,22.561447
19,279.390765,23.722402
20,290.008688,24.740559
21,299.320590,25.633481
22,307.487115,26.416573
23,314.649144,27.103343
24,320.910157,27.722532
25,127.262997,95.706343
26,50.463777,56.854966
27,20.010473,26.762921
28,7.934781,11.553533
29,3.146390,4.791348
30,1.247643,1.946779
31,0.494729,0.782415
32,0.197160,0.312582
33,45.154018,2.011603
34,84.583413,5.209651
35,119.162932,8.395443
36,149.489119,11.274415
37,176.085140,13.818243
38,199.409810,16.053410
39,219.865510,18.014594
40,237.805129,19.734759
41,253.538147,21.243389
42,267.335981,22.566465
43,279.436660,23.726803
44,290.048938,24.744419
45,299.355889,25.636866
46,307.518072,26.419541
47,314.676293,27.105946
48,320.928718,27.729232
49,127.256551,95.709840
50,50.461221,56.853948
51,20.009459,26.761981
52,7.934379,11.553041
53,3.146231,4.791126
54,1.247579,1.946685
55,0.494704,0.782376
56,0.197531,0.312565
57,45.159599,2.011994
58,84.588307,5.210088
59,119.167225,8.395847
60,149.492884,11.274774
61,176.088441,13.818559
62,199.412705,16.053688
63,219.868049,18.014837
64,237.807355,19.734973
65,253.540100,21.243576
66,267.337693,22.566629
67,279.438162,23.726947
68,290.050255,24.744545
69,299.357044,25.636977
70,307.519085,26.419638
71,314.677182,27.106031
72,320.924251,27.733721
73,127.240975,95.706419
74,50.455044,56.848840
75,20.007010,26.759118
76,7.933408,11.551719
77,3.145846,4.790560
78,1.247427,1.946452
79,0.494644,0.782282
80,0.196534,0.312530
81,45.165166,2.012379
82,84.593190,5.210523
83,119.171507,8.396250
84,149.496639,11.275132
85,176.091735,13.818875
86,199.415593,16.053965
87,219.870582,18.015080
88,237.809577,19.735186
89,253.542048,21.243763
90,267.339402,22.566793
91,279.439661,23.727091
92,290.051569,24.744671
93,299.358197,25.637087
94,307.520096,26.419735
95,314.678068,27.106116
96,320.919782,27.738211
97,127.264851,95.712075
98,50.464512,56.856762
99,20.010765,26.763526
100,7.934897,11.553750
101,3.146436,4.791428
102,1.247661,1.946810
103,0.494737,0.782427
104,0.196732,0.312588
105,45.154209,2.011618
106,84.583580,5.209666
107,119.163079,8.395456
108,149.489248,11.274427
109,176.085252,13.818254
110,199.409908,16.053420
111,219.865597,18.014602
112,237.805205,19.734766
113,253.538214,21.243395
