Time,CSF,Plasma
1.000000e-01,1.051370,0.012535
2.000000e-01,2.011169,0.075723
3.000000e-01,2.887373,0.173042
4.000000e-01,3.687262,0.299099
5.000000e-01,4.417485,0.449121
6.000000e-01,5.084107,0.618885
7.000000e-01,5.692669,0.804669
8.000000e-01,6.248228,1.003197
9.000000e-01,6.755399,1.211593
1,7.218398,1.427340
1.100000e+00,7.641071,1.648239
1.200000e+00,8.026930,1.872381
1.300000e+00,8.379183,2.098110
1.400000e+00,8.700756,2.323999
1.500000e+00,8.994321,2.548824
1.600000e+00,9.262317,2.771542
1.700000e+00,9.506972,2.991268
1.800000e+00,9.730319,3.207263
1.900000e+00,9.934212,3.418910
2,10.120348,3.625704
2.100000e+00,10.290271,3.827240
2.200000e+00,10.445395,4.023197
2.300000e+00,10.587008,4.213329
2.400000e+00,10.716287,4.397457
2.500000e+00,10.834307,4.575460
2.600000e+00,10.942047,4.747266
2.700000e+00,11.040404,4.912846
2.800000e+00,11.130194,5.072210
2.900000e+00,11.212163,5.225398
3,11.286994,5.372477
3.100000e+00,11.355307,5.513537
3.200000e+00,11.417670,5.648689
3.300000e+00,11.474601,5.778057
3.400000e+00,11.526574,5.901780
3.500000e+00,11.574021,6.020006
3.600000e+00,11.617335,6.132891
3.700000e+00,11.656876,6.240599
3.800000e+00,11.692973,6.343295
3.900000e+00,11.725927,6.441150
4,11.756010,6.534334
4.100000e+00,11.783474,6.623020
4.200000e+00,11.808545,6.707377
4.300000e+00,11.831433,6.787577
4.400000e+00,11.852327,6.863786
4.500000e+00,11.871401,6.936168
4.600000e+00,11.888814,7.004887
4.700000e+00,11.904711,7.070098
4.800000e+00,11.919223,7.131958
4.900000e+00,11.932471,7.190614
5,11.944565,7.246214
5.100000e+00,11.955606,7.298898
5.200000e+00,11.965685,7.348802
5.300000e+00,11.974886,7.396058
5.400000e+00,11.983286,7.440793
5.500000e+00,11.990955,7.483129
5.600000e+00,11.997955,7.523184
5.700000e+00,12.004346,7.561070
5.800000e+00,12.010180,7.596896
5.900000e+00,12.015506,7.630765
6,12.020368,7.662778
6.100000e+00,12.024807,7.693028
6.200000e+00,12.028859,7.721607
6.300000e+00,12.032558,7.748601
6.400000e+00,12.035935,7.774094
6.500000e+00,12.039018,7.798163
6.600000e+00,12.041832,7.820886
6.700000e+00,12.044401,7.842332
6.800000e+00,12.046747,7.862570
6.900000e+00,12.048888,7.881666
7,12.050843,7.899680
7.100000e+00,12.052627,7.916672
7.200000e+00,12.054256,7.932697
7.300000e+00,12.055743,7.947808
