Time,CSF,Plasma
180,33.954244,2.705393
181,40.239330,3.376043
182,45.926312,3.997742
183,51.072106,4.565749
184,55.728213,5.081716
185,59.941233,5.549322
186,63.753332,5.972702
187,67.202661,6.355892
188,70.323744,6.702654
189,73.147816,7.016431
190,75.703143,7.300353
191,78.015298,7.557258
192,80.103852,7.792437
193,48.586065,21.983847
194,29.470151,19.682778
195,17.875763,14.274223
196,10.843411,9.517510
197,6.578074,6.089332
198,3.991016,3.810246
199,2.421887,2.354412
200,1.471060,1.444316
201,10.847551,0.974116
202,19.331529,1.360550
203,27.008150,2.008882
204,33.954244,2.705393
205,40.239330,3.376043
206,45.926312,3.997742
207,51.072106,4.565749
208,55.728213,5.081716
209,59.941233,5.549322
210,63.753332,5.972702
211,67.202661,6.355892
212,70.323744,6.702654
213,73.147816,7.016431
214,75.703143,7.300353
215,78.015298,7.557258
216,80.103852,7.792437
217,48.586065,21.983847
218,29.470151,19.682778
219,17.875763,14.274223
220,10.843411,9.517510
221,6.578074,6.089332
222,3.991016,3.810246
223,2.421887,2.354412
224,1.471060,1.444316
225,10.847551,0.974116
226,19.331529,1.360550
227,27.008150,2.008882
228,33.954244,2.705393
229,40.239330,3.376043
230,45.926312,3.997742
231,51.072106,4.565749
232,55.728213,5.081716
233,59.941233,5.549322
234,63.753332,5.972702
235,67.202661,6.355892
236,70.323744,6.702654
237,73.147816,7.016431
238,75.703143,7.300353
239,78.015298,7.557258
240,80.103852,7.792437
