Time,Brain,CSF,Plasma
6.230000e+01,7.283901,21.386133,37.193484
6.240000e+01,7.283938,21.426806,37.271954
6.250000e+01,7.283970,21.466469,37.349491
6.260000e+01,7.283998,21.505144,37.426092
6.270000e+01,7.284022,21.542857,37.501756
6.280000e+01,7.284043,21.579632,37.576482
6.290000e+01,7.284061,21.615491,37.650270
63,7.284076,21.650457,37.723120
6.310000e+01,7.284090,21.684552,37.795033
6.320000e+01,7.284101,21.717798,37.866012
6.330000e+01,7.284111,21.750216,37.936057
6.340000e+01,7.284120,21.781827,38.005172
6.350000e+01,7.284128,21.812649,38.073359
6.360000e+01,7.284134,21.842704,38.140622
6.370000e+01,7.284140,21.872010,38.206965
6.380000e+01,7.284145,21.900585,38.272392
6.390000e+01,7.284149,21.928448,38.336908
64,7.284153,21.955617,38.400517
6.410000e+01,7.284156,21.982108,38.463225
6.420000e+01,7.284159,22.007939,38.525037
6.430000e+01,7.284161,22.033126,38.585959
6.440000e+01,7.284163,22.057685,38.645998
6.450000e+01,7.284165,22.081632,38.705159
6.460000e+01,7.284166,22.104982,38.763449
6.470000e+01,7.284168,22.127750,38.820875
6.480000e+01,7.284169,22.149950,38.877445
6.490000e+01,7.284170,22.171597,38.933164
65,7.284171,22.192703,38.988040
6.510000e+01,7.284172,22.213284,39.042082
6.520000e+01,7.284172,22.233352,39.095296
6.530000e+01,7.284173,22.252919,39.147690
6.540000e+01,7.284173,22.271998,39.199273
6.550000e+01,7.284174,22.290601,39.250052
6.560000e+01,7.284174,22.308741,39.300035
6.570000e+01,7.284174,22.326428,39.349231
6.580000e+01,7.284175,22.343675,39.397648
6.590000e+01,7.284175,22.360491,39.445294
66,7.284175,22.376888,39.492178
6.610000e+01,7.284175,22.392876,39.538309
6.620000e+01,7.284175,22.408465,39.583694
6.630000e+01,7.284176,22.423666,39.628342
6.640000e+01,7.284176,22.438487,39.672262
6.650000e+01,7.284176,22.452939,39.715463
6.660000e+01,7.284176,22.467031,39.757954
6.670000e+01,7.284176,22.480771,39.799742
6.680000e+01,7.284176,22.494169,39.840837
6.690000e+01,7.284176,22.507233,39.881247
67,7.284176,22.519970,39.920981
6.710000e+01,7.284176,22.532391,39.960047
6.720000e+01,7.284176,22.544501,39.998455
6.730000e+01,7.284176,22.556309,40.036213
6.740000e+01,7.284176,22.567824,40.073330
6.750000e+01,7.284176,22.579050,40.109813
6.760000e+01,7.284176,22.589997,40.145673
6.770000e+01,7.284176,22.600671,40.180916
6.780000e+01,7.284176,22.611079,40.215552
6.790000e+01,7.284176,22.621227,40.249590
68,7.284176,22.631123,40.283037
6.810000e+01,7.284176,22.640771,40.315901
6.820000e+01,7.284176,22.650179,40.348192
6.830000e+01,7.284176,22.659352,40.379918
6.840000e+01,7.284176,22.668297,40.411086
6.850000e+01,7.284176,22.677018,40.441704
6.860000e+01,7.284176,22.685522,40.471782
6.870000e+01,7.284176,22.693814,40.501326
6.880000e+01,7.284176,22.701899,40.530345
6.890000e+01,7.284176,22.709783,40.558847
69,7.284176,22.717470,40.586839
6.910000e+01,7.284176,22.724965,40.614329
6.920000e+01,7.284176,22.732273,40.641325
6.930000e+01,7.284176,22.739400,40.667835
6.940000e+01,7.284176,22.746348,40.693865
6.950000e+01,7.284176,22.753123,40.719424
6.960000e+01,7.284176,22.759729,40.744519
6.970000e+01,7.284176,22.766171,40.769157
6.980000e+01,7.284176,22.772452,40.793345
6.990000e+01,7.284176,22.778576,40.817090
70,7.284176,22.784547,40.840400
7.010000e+01,7.284176,22.790370,40.863282
7.020000e+01,7.284176,22.796048,40.885742
7.030000e+01,7.284176,22.801583,40.907787
7.040000e+01,7.284176,22.806981,40.929425
7.050000e+01,7.284176,22.812244,40.950661
7.060000e+01,7.284176,22.817376,40.971502
7.070000e+01,7.284176,22.822380,40.991955
7.080000e+01,7.284176,22.827259,41.012027
7.090000e+01,7.284176,22.832017,41.031723
71,7.284176,22.836656,41.051050
7.110000e+01,7.284176,22.841179,41.070014
7.120000e+01,7.284176,22.845590,41.088621
7.130000e+01,7.284176,22.849890,41.106877
7.140000e+01,7.284176,22.854083,41.124788
7.150000e+01,7.284176,22.858172,41.142361
7.160000e+01,7.284176,22.862159,41.159600
7.170000e+01,7.284176,22.866046,41.176512
7.180000e+01,7.284176,22.869836,41.193102
7.190000e+01,7.284176,22.873532,41.209376
72,7.281660,22.877135,41.225324
7.210000e+01,6.959737,22.867684,41.228105
7.220000e+01,6.679132,22.835154,41.210717
7.230000e+01,6.436127,22.783235,41.175777
7.240000e+01,6.225683,22.715107,41.125554
7.250000e+01,6.043439,22.633507,41.062029
7.260000e+01,5.885614,22.540793,40.986934
7.270000e+01,5.748938,22.438993,40.901783
7.280000e+01,5.630576,22.329851,40.807900
7.290000e+01,5.528074,22.214863,40.706447
73,5.439307,22.095314,40.598441
7.310000e+01,5.362434,21.972302,40.484776
7.320000e+01,5.295862,21.846768,40.366236
7.330000e+01,5.238211,21.719514,40.243513
7.340000e+01,5.188284,21.591224,40.117214
7.350000e+01,5.145048,21.462479,39.987877
7.360000e+01,5.107605,21.333772,39.855975
7.370000e+01,5.075179,21.205518,39.721928
7.380000e+01,5.047099,21.078067,39.586107
7.390000e+01,5.022781,20.951711,39.448842
74,5.001721,20.826696,39.310425
7.410000e+01,4.983484,20.703222,39.171117
7.420000e+01,4.967690,20.581454,39.031150
7.430000e+01,4.954012,20.461527,38.890731
7.440000e+01,4.942168,20.343549,38.750046
7.450000e+01,4.931910,20.227602,38.609260
7.460000e+01,4.923027,20.113752,38.468522
7.470000e+01,4.915334,20.002046,38.327966
7.480000e+01,4.908672,19.892518,38.187713
7.490000e+01,4.902903,19.785188,38.047869
75,4.897907,19.680066,37.908534
7.510000e+01,4.893580,19.577156,37.769795
7.520000e+01,4.889833,19.476449,37.631731
7.530000e+01,4.886588,19.377936,37.494416
7.540000e+01,4.883778,19.281597,37.357913
7.550000e+01,4.881344,19.187411,37.222283
7.560000e+01,4.879237,19.095352,37.087579
7.570000e+01,4.877412,19.005393,36.953849
7.580000e+01,4.875831,18.917501,36.821137
7.590000e+01,4.874463,18.831644,36.689483
76,4.873277,18.747788,36.558923
7.610000e+01,4.872251,18.665896,36.429489
7.620000e+01,4.871362,18.585933,36.301212
7.630000e+01,4.870592,18.507860,36.174116
7.640000e+01,4.869925,18.431641,36.048226
7.650000e+01,4.869348,18.357237,35.923564
7.660000e+01,4.868848,18.284610,35.800148
7.670000e+01,4.868415,18.213723,35.677995
7.680000e+01,4.868040,18.144537,35.557120
7.690000e+01,4.867715,18.077016,35.437537
77,4.867434,18.011122,35.319256
7.710000e+01,4.867191,17.946819,35.202287
7.720000e+01,4.866980,17.884070,35.086639
7.730000e+01,4.866797,17.822841,34.972318
7.740000e+01,4.866639,17.763094,34.859331
7.750000e+01,4.866502,17.704797,34.747681
7.760000e+01,4.866383,17.647915,34.637372
7.770000e+01,4.866281,17.592416,34.528406
7.780000e+01,4.866192,17.538265,34.420784
7.790000e+01,4.866115,17.485432,34.314507
78,4.866048,17.433885,34.209573
7.810000e+01,4.865990,17.383594,34.105982
7.820000e+01,4.865940,17.334527,34.003731
7.830000e+01,4.865897,17.286657,33.902816
7.840000e+01,4.865859,17.239954,33.803235
7.850000e+01,4.865827,17.194389,33.704983
7.860000e+01,4.865799,17.149936,33.608055
7.870000e+01,4.865774,17.106568,33.512445
7.880000e+01,4.865753,17.064259,33.418147
7.890000e+01,4.865735,17.022982,33.325154
79,4.865719,16.982713,33.233460
7.910000e+01,4.865705,16.943427,33.143057
7.920000e+01,4.865693,16.905100,33.053936
7.930000e+01,4.865683,16.867710,32.966090
7.940000e+01,4.865674,16.831233,32.879510
7.950000e+01,4.865667,16.795647,32.794186
7.960000e+01,4.865660,16.760931,32.710109
7.970000e+01,4.865654,16.727062,32.627269
7.980000e+01,4.865649,16.694021,32.545657
7.990000e+01,4.865645,16.661788,32.465262
80,4.868162,16.630338,32.386088
8.010000e+01,5.190667,16.612229,32.320784
8.020000e+01,5.471701,16.618386,32.276173
8.030000e+01,5.715008,16.645005,32.249709
8.040000e+01,5.925654,16.688810,32.239179
8.050000e+01,6.108023,16.746976,32.242649
8.060000e+01,6.265910,16.817070,32.258429
8.070000e+01,6.402603,16.896999,32.285037
8.080000e+01,6.520945,16.984963,32.321172
8.090000e+01,6.623402,17.079415,32.365695
81,6.712105,17.179028,32.417604
8.110000e+01,6.788900,17.282664,32.476016
8.120000e+01,6.855386,17.389349,32.540154
8.130000e+01,6.912947,17.498252,32.609332
8.140000e+01,6.962781,17.608662,32.682945
8.150000e+01,7.005925,17.719974,32.760454
8.160000e+01,7.043278,17.831676,32.841384
8.170000e+01,7.075616,17.943333,32.925312
8.180000e+01,7.103613,18.054578,33.011862
8.190000e+01,7.127852,18.165102,33.100697
82,7.148837,18.274649,33.191517
8.210000e+01,7.167005,18.383003,33.284054
8.220000e+01,7.182734,18.489988,33.378067
8.230000e+01,7.196352,18.595460,33.473339
8.240000e+01,7.208142,18.699300,33.569675
8.250000e+01,7.218349,18.801416,33.666897
8.260000e+01,7.227185,18.901734,33.764848
8.270000e+01,7.234836,19.000199,33.863382
8.280000e+01,7.241459,19.096770,33.962367
8.290000e+01,7.247194,19.191418,34.061685
83,7.252158,19.284127,34.161227
8.310000e+01,7.256456,19.374889,34.260892
8.320000e+01,7.260178,19.463702,34.360589
8.330000e+01,7.263399,19.550574,34.460237
8.340000e+01,7.266188,19.635516,34.559756
8.350000e+01,7.268603,19.718544,34.659078
8.360000e+01,7.270694,19.799679,34.758138
8.370000e+01,7.272504,19.878945,34.856875
8.380000e+01,7.274071,19.956366,34.955236
8.390000e+01,7.275427,20.031972,35.053168
84,7.276602,20.105792,35.150626
8.410000e+01,7.277618,20.177857,35.247567
8.420000e+01,7.278499,20.248200,35.343949
8.430000e+01,7.279261,20.316853,35.439738
8.440000e+01,7.279921,20.383850,35.534897
8.450000e+01,7.280492,20.449225,35.629397
8.460000e+01,7.280987,20.513012,35.723207
8.470000e+01,7.281415,20.575245,35.816303
8.480000e+01,7.281786,20.635957,35.908657
8.490000e+01,7.282107,20.695182,36.000249
85,7.282384,20.752954,36.091057
8.510000e+01,7.282625,20.809305,36.181063
8.520000e+01,7.282833,20.864269,36.270249
8.530000e+01,7.283014,20.917878,36.358598
8.540000e+01,7.283170,20.970163,36.446097
8.550000e+01,7.283305,21.021156,36.532733
8.560000e+01,7.283422,21.070888,36.618494
8.570000e+01,7.283523,21.119387,36.703369
8.580000e+01,7.283611,21.166685,36.787349
8.590000e+01,7.283687,21.212810,36.870425
86,7.283752,21.257790,36.952591
8.610000e+01,7.283809,21.301653,37.033839
8.620000e+01,7.283859,21.344427,37.114165
8.630000e+01,7.283901,21.386137,37.193565
8.640000e+01,7.283938,21.426811,37.272033
8.650000e+01,7.283970,21.466473,37.349568
8.660000e+01,7.283998,21.505149,37.426167
8.670000e+01,7.284022,21.542862,37.501830
8.680000e+01,7.284043,21.579636,37.576554
8.690000e+01,7.284061,21.615495,37.650340
87,7.284076,21.650461,37.723188
8.710000e+01,7.284090,21.684556,37.795100
8.720000e+01,7.284101,21.717802,37.866077
8.730000e+01,7.284111,21.750220,37.936121
8.740000e+01,7.284120,21.781830,38.005234
8.750000e+01,7.284128,21.812653,38.073420
8.760000e+01,7.284134,21.842707,38.140682
8.770000e+01,7.284140,21.872013,38.207023
8.780000e+01,7.284145,21.900588,38.272449
8.790000e+01,7.284149,21.928451,38.336963
88,7.284153,21.955620,38.400571
8.810000e+01,7.284156,21.982111,38.463278
8.820000e+01,7.284159,22.007942,38.525089
8.830000e+01,7.284161,22.033129,38.586010
8.840000e+01,7.284163,22.057688,38.646047
8.850000e+01,7.284165,22.081635,38.705207
8.860000e+01,7.284166,22.104985,38.763496
8.870000e+01,7.284168,22.127752,38.820921
8.880000e+01,7.284169,22.149952,38.877489
8.890000e+01,7.284170,22.171599,38.933207
89,7.284171,22.192706,38.988083
8.910000e+01,7.284172,22.213286,39.042123
8.920000e+01,7.284172,22.233354,39.095336
8.930000e+01,7.284173,22.252921,39.147730
8.940000e+01,7.284173,22.272000,39.199312
8.950000e+01,7.284174,22.290603,39.250090
8.960000e+01,7.284174,22.308743,39.300072
8.970000e+01,7.284174,22.326430,39.349267
8.980000e+01,7.284175,22.343676,39.397684
8.990000e+01,7.284175,22.360493,39.445329
90,7.284175,22.376890,39.492212
9.010000e+01,7.284175,22.392878,39.538342
9.020000e+01,7.284175,22.408467,39.583726
9.030000e+01,7.284176,22.423667,39.628374
9.040000e+01,7.284176,22.438489,39.672293
9.050000e+01,7.284176,22.452941,39.715493
9.060000e+01,7.284176,22.467033,39.757983
9.070000e+01,7.284176,22.480773,39.799770
9.080000e+01,7.284176,22.494170,39.840864
9.090000e+01,7.284176,22.507234,39.881274
91,7.284176,22.519972,39.921007
9.110000e+01,7.284176,22.532392,39.960073
9.120000e+01,7.284176,22.544502,39.998481
9.130000e+01,7.284176,22.556311,40.036238
9.140000e+01,7.284176,22.567825,40.073354
9.150000e+01,7.284176,22.579052,40.109837
9.160000e+01,7.284176,22.589999,40.145696
9.170000e+01,7.284176,22.600672,40.180939
9.180000e+01,7.284176,22.611080,40.215574
9.190000e+01,7.284176,22.621229,40.249611
92,7.284176,22.631124,40.283058
9.210000e+01,7.284176,22.640772,40.315922
9.220000e+01,7.284176,22.650180,40.348212
9.230000e+01,7.284176,22.659353,40.379937
9.240000e+01,7.284176,22.668298,40.411105
9.250000e+01,7.284176,22.677019,40.441723
9.260000e+01,7.284176,22.685523,40.471800
9.270000e+01,7.284176,22.693815,40.501344
9.280000e+01,7.284176,22.701900,40.530362
9.290000e+01,7.284176,22.709784,40.558864
93,7.284176,22.717471,40.586855
9.310000e+01,7.284176,22.724966,40.614345
9.320000e+01,7.284176,22.732274,40.641341
9.330000e+01,7.284176,22.739400,40.667850
9.340000e+01,7.284176,22.746349,40.693880
9.350000e+01,7.284176,22.753124,40.719439
9.360000e+01,7.284176,22.759730,40.744533
9.370000e+01,7.284176,22.766172,40.769171
9.380000e+01,7.284176,22.772452,40.793358
9.390000e+01,7.284176,22.778577,40.817104
94,7.284176,22.784548,40.840413
9.410000e+01,7.284176,22.790371,40.863295
9.420000e+01,7.284176,22.796048,40.885755
9.430000e+01,7.284176,22.801584,40.907800
9.440000e+01,7.284176,22.806982,40.929437
9.450000e+01,7.284176,22.812245,40.950672
9.460000e+01,7.284176,22.817377,40.971514
9.470000e+01,7.284176,22.822381,40.991966
9.480000e+01,7.284176,22.827260,41.012038
9.490000e+01,7.284176,22.832018,41.031733
95,7.284176,22.836656,41.051060
9.510000e+01,7.284176,22.841180,41.070024
9.520000e+01,7.284176,22.845590,41.088631
9.530000e+01,7.284176,22.849890,41.106887
9.540000e+01,7.284176,22.854084,41.124798
9.550000e+01,7.284176,22.858172,41.142370
9.560000e+01,7.284176,22.862159,41.159609
9.570000e+01,7.284176,22.866046,41.176521
9.580000e+01,7.284176,22.869837,41.193111
9.590000e+01,7.284176,22.873532,41.209384
96,7.281660,22.877136,41.225332
9.610000e+01,6.959737,22.867684,41.228113
9.620000e+01,6.679132,22.835154,41.210725
9.630000e+01,6.436127,22.783236,41.175785
9.640000e+01,6.225683,22.715107,41.125561
9.650000e+01,6.043439,22.633507,41.062036
9.660000e+01,5.885614,22.540793,40.986941
9.670000e+01,5.748938,22.438993,40.901790
9.680000e+01,5.630576,22.329851,40.807907
9.690000e+01,5.528074,22.214864,40.706454
97,5.439307,22.095314,40.598448
9.710000e+01,5.362434,21.972302,40.484782
9.720000e+01,5.295862,21.846768,40.366242
9.730000e+01,5.238211,21.719514,40.243518
9.740000e+01,5.188284,21.591224,40.117220
9.750000e+01,5.145048,21.462480,39.987882
9.760000e+01,5.107605,21.333772,39.855981
9.770000e+01,5.075179,21.205518,39.721933
9.780000e+01,5.047099,21.078067,39.586113
9.790000e+01,5.022781,20.951712,39.448847
98,5.001721,20.826696,39.310430
9.810000e+01,4.983484,20.703222,39.171122
9.820000e+01,4.967690,20.581454,39.031155
9.830000e+01,4.954012,20.461528,38.890736
9.840000e+01,4.942168,20.343549,38.750051
9.850000e+01,4.931910,20.227602,38.609265
9.860000e+01,4.923027,20.113752,38.468527
9.870000e+01,4.915334,20.002046,38.327971
9.880000e+01,4.908672,19.892518,38.187717
9.890000e+01,4.902903,19.785188,38.047873
99,4.897907,19.680067,37.908538
9.910000e+01,4.893580,19.577156,37.769798
9.920000e+01,4.889833,19.476450,37.631735
9.930000e+01,4.886588,19.377936,37.494419
9.940000e+01,4.883778,19.281597,37.357917
9.950000e+01,4.881344,19.187411,37.222287
9.960000e+01,4.879237,19.095353,37.087583
9.970000e+01,4.877412,19.005393,36.953852
9.980000e+01,4.875831,18.917501,36.821140
9.990000e+01,4.874463,18.831645,36.689486
100,4.873277,18.747788,36.558926
1.001000e+02,4.872251,18.665897,36.429492
1.002000e+02,4.871362,18.585933,36.301215
1.003000e+02,4.870592,18.507860,36.174119
1.004000e+02,4.869925,18.431641,36.048229
1.005000e+02,4.869348,18.357237,35.923567
1.006000e+02,4.868848,18.284610,35.800151
1.007000e+02,4.868415,18.213723,35.677998
1.008000e+02,4.868040,18.144537,35.557123
1.009000e+02,4.867715,18.077016,35.437539
101,4.867434,18.011123,35.319258
1.011000e+02,4.867191,17.946819,35.202289
1.012000e+02,4.866980,17.884071,35.086641
1.013000e+02,4.866797,17.822841,34.972320
1.014000e+02,4.866639,17.763094,34.859333
1.015000e+02,4.866502,17.704797,34.747683
1.016000e+02,4.866383,17.647916,34.637374
1.017000e+02,4.866281,17.592416,34.528408
1.018000e+02,4.866192,17.538265,34.420786
1.019000e+02,4.866115,17.485432,34.314509
102,4.866048,17.433885,34.209575
1.021000e+02,4.865990,17.383594,34.105984
1.022000e+02,4.865940,17.334527,34.003733
1.023000e+02,4.865897,17.286657,33.902818
1.024000e+02,4.865859,17.239954,33.803237
1.025000e+02,4.865827,17.194389,33.704985
1.026000e+02,4.865799,17.149937,33.608057
1.027000e+02,4.865774,17.106568,33.512446
1.028000e+02,4.865753,17.064259,33.418148
1.029000e+02,4.865735,17.022982,33.325156
103,4.865719,16.982713,33.233462
1.031000e+02,4.865705,16.943427,33.143058
1.032000e+02,4.865693,16.905101,33.053938
1.033000e+02,4.865683,16.867710,32.966092
1.034000e+02,4.865674,16.831233,32.879511
1.035000e+02,4.865667,16.795647,32.794187
1.036000e+02,4.865660,16.760931,32.710110
1.037000e+02,4.865654,16.727062,32.627271
1.038000e+02,4.865649,16.694021,32.545658
1.039000e+02,4.865645,16.661788,32.465263
104,4.868162,16.630338,32.386089
1.041000e+02,5.190667,16.612230,32.320785
1.042000e+02,5.471701,16.618386,32.276174
1.043000e+02,5.715008,16.645005,32.249710
1.044000e+02,5.925654,16.688810,32.239180
1.045000e+02,6.108023,16.746976,32.242651
1.046000e+02,6.265910,16.817070,32.258430
1.047000e+02,6.402603,16.896999,32.285038
1.048000e+02,6.520945,16.984963,32.321173
1.049000e+02,6.623402,17.079415,32.365696
105,6.712105,17.179028,32.417605
1.051000e+02,6.788900,17.282664,32.476017
1.052000e+02,6.855386,17.389349,32.540155
1.053000e+02,6.912947,17.498252,32.609333
1.054000e+02,6.962781,17.608662,32.682946
1.055000e+02,7.005925,17.719974,32.760455
1.056000e+02,7.043278,17.831676,32.841385
1.057000e+02,7.075616,17.943333,32.925313
1.058000e+02,7.103613,18.054578,33.011863
1.059000e+02,7.127852,18.165102,33.100698
106,7.148837,18.274649,33.191518
1.061000e+02,7.167005,18.383003,33.284055
1.062000e+02,7.182734,18.489989,33.378068
1.063000e+02,7.196352,18.595460,33.473340
1.064000e+02,7.208142,18.699300,33.569675
1.065000e+02,7.218349,18.801416,33.666898
1.066000e+02,7.227185,18.901734,33.764849
1.067000e+02,7.234836,19.000199,33.863382
1.068000e+02,7.241459,19.096770,33.962368
1.069000e+02,7.247194,19.191418,34.061686
107,7.252158,19.284127,34.161227
1.071000e+02,7.256456,19.374889,34.260892
1.072000e+02,7.260178,19.463702,34.360590
1.073000e+02,7.263399,19.550574,34.460237
1.074000e+02,7.266188,19.635516,34.559757
1.075000e+02,7.268603,19.718544,34.659079
1.076000e+02,7.270694,19.799679,34.758138
1.077000e+02,7.272504,19.878945,34.856876
1.078000e+02,7.274071,19.956366,34.955236
1.079000e+02,7.275427,20.031972,35.053169
108,7.276602,20.105792,35.150627
1.081000e+02,7.277618,20.177857,35.247567
1.082000e+02,7.278499,20.248200,35.343950
1.083000e+02,7.279261,20.316853,35.439738
1.084000e+02,7.279921,20.383850,35.534898
1.085000e+02,7.280492,20.449225,35.629397
1.086000e+02,7.280987,20.513012,35.723208
1.087000e+02,7.281415,20.575245,35.816303
1.088000e+02,7.281786,20.635957,35.908658
1.089000e+02,7.282107,20.695182,36.000250
109,7.282384,20.752954,36.091058
1.091000e+02,7.282625,20.809305,36.181063
1.092000e+02,7.282833,20.864269,36.270249
1.093000e+02,7.283014,20.917878,36.358599
1.094000e+02,7.283170,20.970163,36.446098
1.095000e+02,7.283305,21.021156,36.532734
1.096000e+02,7.283422,21.070888,36.618494
1.097000e+02,7.283523,21.119387,36.703369
1.098000e+02,7.283611,21.166685,36.787349
1.099000e+02,7.283687,21.212810,36.870425
110,7.283752,21.257790,36.952591
1.101000e+02,7.283809,21.301653,37.033840
1.102000e+02,7.283859,21.344427,37.114166
1.103000e+02,7.283901,21.386137,37.193565
1.104000e+02,7.283938,21.426811,37.272033
1.105000e+02,7.283970,21.466473,37.349568
1.106000e+02,7.283998,21.505149,37.426168
1.107000e+02,7.284022,21.542862,37.501830
1.108000e+02,7.284043,21.579636,37.576554
1.109000e+02,7.284061,21.615495,37.650340
111,7.284076,21.650461,37.723189
1.111000e+02,7.284090,21.684556,37.795100
1.112000e+02,7.284101,21.717802,37.866077
1.113000e+02,7.284111,21.750220,37.936121
1.114000e+02,7.284120,21.781830,38.005234
1.115000e+02,7.284128,21.812653,38.073420
1.116000e+02,7.284134,21.842707,38.140682
1.117000e+02,7.284140,21.872013,38.207023
1.118000e+02,7.284145,21.900588,38.272449
1.119000e+02,7.284149,21.928451,38.336963
112,7.284153,21.955620,38.400571
1.121000e+02,7.284156,21.982111,38.463278
1.122000e+02,7.284159,22.007942,38.525089
1.123000e+02,7.284161,22.033129,38.586010
1.124000e+02,7.284163,22.057688,38.646047
1.125000e+02,7.284165,22.081635,38.705207
1.126000e+02,7.284166,22.104985,38.763496
1.127000e+02,7.284168,22.127752,38.820921
1.128000e+02,7.284169,22.149952,38.877489
1.129000e+02,7.284170,22.171599,38.933208
113,7.284171,22.192706,38.988083
1.131000e+02,7.284172,22.213286,39.042124
1.132000e+02,7.284172,22.233354,39.095337
1.133000e+02,7.284173,22.252921,39.147730
1.134000e+02,7.284173,22.272000,39.199312
1.135000e+02,7.284174,22.290603,39.250090
1.136000e+02,7.284174,22.308743,39.300072
1.137000e+02,7.284174,22.326430,39.349268
1.138000e+02,7.284175,22.343676,39.397684
1.139000e+02,7.284175,22.360493,39.445329
114,7.284175,22.376890,39.492212
1.141000e+02,7.284175,22.392878,39.538342
1.142000e+02,7.284175,22.408467,39.583726
1.143000e+02,7.284176,22.423667,39.628374
1.144000e+02,7.284176,22.438489,39.672293
1.145000e+02,7.284176,22.452941,39.715493
1.146000e+02,7.284176,22.467033,39.757983
1.147000e+02,7.284176,22.480773,39.799770
1.148000e+02,7.284176,22.494170,39.840865
1.149000e+02,7.284176,22.507234,39.881274
115,7.284176,22.519972,39.921007
1.151000e+02,7.284176,22.532392,39.960073
1.152000e+02,7.284176,22.544502,39.998481
1.153000e+02,7.284176,22.556311,40.036238
1.154000e+02,7.284176,22.567825,40.073354
1.155000e+02,7.284176,22.579052,40.109837
1.156000e+02,7.284176,22.589999,40.145696
1.157000e+02,7.284176,22.600673,40.180939
1.158000e+02,7.284176,22.611080,40.215575
1.159000e+02,7.284176,22.621229,40.249611
116,7.284176,22.631124,40.283058
1.161000e+02,7.284176,22.640772,40.315922
1.162000e+02,7.284176,22.650180,40.348212
1.163000e+02,7.284176,22.659353,40.379937
1.164000e+02,7.284176,22.668298,40.411105
1.165000e+02,7.284176,22.677019,40.441723
1.166000e+02,7.284176,22.685523,40.471800
1.167000e+02,7.284176,22.693815,40.501344
1.168000e+02,7.284176,22.701900,40.530362
1.169000e+02,7.284176,22.709784,40.558864
117,7.284176,22.717471,40.586855
1.171000e+02,7.284176,22.724966,40.614345
1.172000e+02,7.284176,22.732274,40.641341
1.173000e+02,7.284176,22.739400,40.667850
1.174000e+02,7.284176,22.746349,40.693880
1.175000e+02,7.284176,22.753124,40.719439
1.176000e+02,7.284176,22.759730,40.744533
1.177000e+02,7.284176,22.766172,40.769171
1.178000e+02,7.284176,22.772452,40.793358
1.179000e+02,7.284176,22.778577,40.817104
118,7.284176,22.784548,40.840413
1.181000e+02,7.284176,22.790371,40.863295
1.182000e+02,7.284176,22.796048,40.885755
1.183000e+02,7.284176,22.801584,40.907800
1.184000e+02,7.284176,22.806982,40.929437
1.185000e+02,7.284176,22.812245,40.950673
1.186000e+02,7.284176,22.817377,40.971514
1.187000e+02,7.284176,22.822381,40.991967
1.188000e+02,7.284176,22.827260,41.012038
1.189000e+02,7.284176,22.832018,41.031733
119,7.284176,22.836656,41.051060
1.191000e+02,7.284176,22.841180,41.070024
1.192000e+02,7.284176,22.845590,41.088631
1.193000e+02,7.284176,22.849890,41.106887
1.194000e+02,7.284176,22.854084,41.124798
1.195000e+02,7.284176,22.858172,41.142370
1.196000e+02,7.284176,22.862159,41.159609
1.197000e+02,7.284176,22.866046,41.176521
1.198000e+02,7.284176,22.869837,41.193111
1.199000e+02,7.284176,22.873532,41.209384
120,7.281660,22.877136,41.225333
1.201000e+02,6.959737,22.867684,41.228113
1.202000e+02,6.679132,22.835154,41.210725
1.203000e+02,6.436127,22.783236,41.175785
1.204000e+02,6.225683,22.715107,41.125561
1.205000e+02,6.043439,22.633507,41.062036
1.206000e+02,5.885614,22.540793,40.986941
1.207000e+02,5.748938,22.438993,40.901790
1.208000e+02,5.630576,22.329851,40.807907
1.209000e+02,5.528074,22.214864,40.706454
121,5.439307,22.095314,40.598448
1.211000e+02,5.362434,21.972302,40.484782
1.212000e+02,5.295862,21.846768,40.366242
1.213000e+02,5.238211,21.719514,40.243518
1.214000e+02,5.188284,21.591224,40.117220
1.215000e+02,5.145048,21.462480,39.987882
1.216000e+02,5.107605,21.333772,39.855981
1.217000e+02,5.075179,21.205518,39.721934
1.218000e+02,5.047099,21.078067,39.586113
1.219000e+02,5.022781,20.951712,39.448847
122,5.001721,20.826696,39.310430
1.221000e+02,4.983484,20.703222,39.171122
1.222000e+02,4.967690,20.581454,39.031155
1.223000e+02,4.954012,20.461528,38.890736
1.224000e+02,4.942168,20.343549,38.750051
1.225000e+02,4.931910,20.227602,38.609265
1.226000e+02,4.923027,20.113752,38.468527
1.227000e+02,4.915334,20.002046,38.327971
1.228000e+02,4.908672,19.892518,38.187717
1.229000e+02,4.902903,19.785188,38.047873
123,4.897907,19.680067,37.908538
1.231000e+02,4.893580,19.577156,37.769798
1.232000e+02,4.889833,19.476450,37.631735
1.233000e+02,4.886588,19.377936,37.494419
1.234000e+02,4.883778,19.281597,37.357917
1.235000e+02,4.881344,19.187411,37.222287
1.236000e+02,4.879237,19.095353,37.087583
1.237000e+02,4.877412,19.005393,36.953852
1.238000e+02,4.875831,18.917501,36.821140
1.239000e+02,4.874463,18.831645,36.689486
124,4.873277,18.747788,36.558926
1.241000e+02,4.872251,18.665897,36.429492
1.242000e+02,4.871362,18.585933,36.301215
1.243000e+02,4.870592,18.507860,36.174119
1.244000e+02,4.869925,18.431641,36.048229
1.245000e+02,4.869348,18.357237,35.923567
1.246000e+02,4.868848,18.284610,35.800151
