Time,CSF,Plasma
1.000000e-01,0.633901,0.054728
2.000000e-01,1.151859,0.231004
3.000000e-01,1.575081,0.494430
4.000000e-01,1.920895,0.825536
5.000000e-01,2.203458,1.208520
6.000000e-01,2.434339,1.630571
7.000000e-01,2.622991,2.081318
8.000000e-01,2.777138,2.552383
9.000000e-01,2.903091,3.037014
1,3.006007,3.529781
1.100000e+00,3.090100,4.026337
1.200000e+00,3.158811,4.523213
1.300000e+00,3.214955,5.017656
1.400000e+00,3.260830,5.507499
1.500000e+00,3.298314,5.991046
1.600000e+00,3.328943,6.466986
1.700000e+00,3.353969,6.934323
1.800000e+00,3.374418,7.392310
1.900000e+00,3.391127,7.840410
2,3.404779,8.278246
2.100000e+00,3.415935,8.705577
2.200000e+00,3.425050,9.122268
2.300000e+00,3.432498,9.528270
2.400000e+00,3.438584,9.923602
2.500000e+00,3.443556,10.308336
2.600000e+00,3.447619,10.682586
2.700000e+00,3.450939,11.046501
2.800000e+00,3.453652,11.400253
2.900000e+00,3.455869,11.744035
3,3.457680,12.078052
3.100000e+00,3.459160,12.402520
3.200000e+00,3.460369,12.717664
3.300000e+00,3.461357,13.023709
3.400000e+00,3.462164,13.320887
3.500000e+00,3.462824,13.609426
3.600000e+00,3.463363,13.889555
3.700000e+00,3.463803,14.161502
3.800000e+00,3.464163,14.425491
3.900000e+00,3.464457,14.681742
4,3.464698,14.930472
4.100000e+00,3.464894,15.171895
4.200000e+00,3.465054,15.406218
4.300000e+00,3.465185,15.633645
4.400000e+00,3.465292,15.854373
4.500000e+00,3.465380,16.068598
4.600000e+00,3.465451,16.276508
4.700000e+00,3.465510,16.478286
4.800000e+00,3.465558,16.674111
4.900000e+00,3.465597,16.864157
5,3.465628,17.048594
5.100000e+00,3.465655,17.227586
5.200000e+00,3.465676,17.401293
5.300000e+00,3.465693,17.569871
5.400000e+00,3.465707,17.733469
5.500000e+00,3.465719,17.892235
5.600000e+00,3.465729,18.046311
5.700000e+00,3.465736,18.195836
5.800000e+00,3.465743,18.340943
5.900000e+00,3.465748,18.481762
6,3.465752,18.618421
6.100000e+00,3.465755,18.751043
6.200000e+00,3.465758,18.879745
6.300000e+00,3.465761,19.004644
6.400000e+00,3.465762,19.125853
6.500000e+00,3.465764,19.243480
6.600000e+00,3.465765,19.357631
6.700000e+00,3.465766,19.468409
6.800000e+00,3.465767,19.575913
6.900000e+00,3.465768,19.680240
7,3.465768,19.781484
7.100000e+00,3.465769,19.879736
7.200000e+00,3.465769,19.975085
7.300000e+00,3.465770,20.067616
7.400000e+00,3.465770,20.157412
7.500000e+00,3.465770,20.244555
7.600000e+00,3.465770,20.329122
7.700000e+00,3.465770,20.411191
7.800000e+00,3.465770,20.490833
7.900000e+00,3.465770,20.568123
8,3.472472,20.639118
8.100000e+00,4.370744,20.187052
8.200000e+00,5.230532,19.779834
8.300000e+00,6.048389,19.417696
8.400000e+00,6.826358,19.097691
8.500000e+00,7.566385,18.817043
8.600000e+00,8.270320,18.573130
8.700000e+00,8.939925,18.363479
8.800000e+00,9.576872,18.185758
8.900000e+00,10.182755,18.037768
9,10.759088,17.917438
9.100000e+00,11.307313,17.822813
9.200000e+00,11.828802,17.752054
9.300000e+00,12.324856,17.703428
9.400000e+00,12.796718,17.675303
9.500000e+00,13.245567,17.666144
9.600000e+00,13.672526,17.674506
9.700000e+00,14.078661,17.699030
9.800000e+00,14.464989,17.738437
9.900000e+00,14.832475,17.791527
10,15.182039,17.857171
1.010000e+01,15.514554,17.934309
1.020000e+01,15.830853,18.021947
1.030000e+01,16.131725,18.119150
1.040000e+01,16.417924,18.225044
1.050000e+01,16.690165,18.338807
1.060000e+01,16.949128,18.459671
1.070000e+01,17.195461,18.586915
1.080000e+01,17.429781,18.719866
1.090000e+01,17.652672,18.857892
11,17.864694,19.000406
1.110000e+01,18.066374,19.146856
1.120000e+01,18.258219,19.296728
1.130000e+01,18.440707,19.449545
1.140000e+01,18.614295,19.604858
1.150000e+01,18.779418,19.762252
1.160000e+01,18.936487,19.921341
1.170000e+01,19.085896,20.081764
1.180000e+01,19.228017,20.243188
1.190000e+01,19.363208,20.405303
12,19.491805,20.567823
1.210000e+01,19.614131,20.730482
1.220000e+01,19.730491,20.893034
1.230000e+01,19.841175,21.055255
1.240000e+01,19.946462,21.216935
1.250000e+01,20.046613,21.377883
1.260000e+01,20.141881,21.537923
1.270000e+01,20.232502,21.696895
1.280000e+01,20.318703,21.854651
1.290000e+01,20.400700,22.011057
13,20.478698,22.165993
1.310000e+01,20.552892,22.319347
1.320000e+01,20.623468,22.471020
1.330000e+01,20.690602,22.620923
1.340000e+01,20.754461,22.768976
1.350000e+01,20.815206,22.915107
1.360000e+01,20.872989,23.059254
1.370000e+01,20.927953,23.201361
1.380000e+01,20.980237,23.341382
1.390000e+01,21.029971,23.479273
14,21.077279,23.615000
1.410000e+01,21.122280,23.748534
1.420000e+01,21.165086,23.879851
