Iteration,Loss
1,0.133366
2,0.133373
3,0.133380
4,0.133454
5,0.133374
6,0.133355
7,0.133433
8,0.133390
9,0.133365
10,0.133372
11,0.133379
12,0.133454
13,0.133373
14,0.133354
15,0.133432
16,0.133390
17,0.133364
18,0.133371
19,0.133379
20,0.133453
21,0.133372
22,0.133353
23,0.133431
24,0.133389
25,0.133363
26,0.133370
27,0.133378
28,0.133452
29,0.133371
30,0.133352
31,0.133430
32,0.133388
33,0.133362
34,0.133370
35,0.133377
36,0.133451
37,0.133371
38,0.133351
39,0.133430
40,0.133387
41,0.133362
42,0.133369
43,0.133376
44,0.133450
45,0.133370
46,0.133350
47,0.133429
48,0.133386
49,0.133361
50,0.133368
51,0.133375
52,0.133449
53,0.133369
54,0.133349
55,0.133428
56,0.133385
57,0.133360
58,0.133367
59,0.133374
60,0.133448
61,0.133368
62,0.133348
63,0.133427
64,0.133384
65,0.133359
66,0.133366
67,0.133373
68,0.133447
69,0.133367
70,0.133348
71,0.133426
72,0.133383
73,0.133358
74,0.133365
75,0.133372
76,0.133446
77,0.133366
78,0.133347
79,0.133425
80,0.133382
81,0.133357
82,0.133364
83,0.133372
84,0.133446
85,0.133365
86,0.133346
87,0.133424
88,0.133382
89,0.133356
90,0.133363
91,0.133371
92,0.133445
93,0.133364
94,0.133345
95,0.133423
96,0.133381
97,0.133355
98,0.133363
99,0.133370
100,0.133444
101,0.133363
102,0.133344
103,0.133422
104,0.133380
105,0.133354
106,0.133362
107,0.133369
108,0.133443
109,0.133363
110,0.133343
111,0.133421
112,0.133379
113,0.133354
114,0.133361
115,0.133368
116,0.133442
117,0.133362
118,0.133342
119,0.133420
120,0.133378
121,0.133353
122,0.133360
123,0.133367
124,0.133441
125,0.133361
126,0.133341
127,0.133419
128,0.133377
129,0.133352
130,0.133359
131,0.133366
132,0.133440
133,0.133360
134,0.133341
135,0.133419
136,0.133376
137,0.133351
138,0.133358
139,0.133365
140,0.133439
141,0.133359
142,0.133340
143,0.133418
144,0.133375
145,0.133350
146,0.133357
147,0.133364
148,0.133439
149,0.133358
150,0.133339
151,0.133417
152,0.133374
153,0.133349
154,0.133356
155,0.133364
156,0.133438
157,0.133357
158,0.133338
159,0.133416
160,0.133374
161,0.133348
162,0.133356
163,0.133363
164,0.133437
165,0.133356
166,0.133337
167,0.133415
168,0.133373
169,0.133347
170,0.133355
171,0.133362
172,0.133436
173,0.133356
174,0.133336
175,0.133414
176,0.133372
177,0.133347
178,0.133354
179,0.133361
180,0.133435
181,0.133355
182,0.133335
183,0.133413
184,0.133371
185,0.133346
186,0.133353
187,0.133360
188,0.133434
189,0.133354
190,0.133335
191,0.133412
192,0.133370
193,0.133345
194,0.133352
195,0.133359
196,0.133433
197,0.133353
198,0.133334
199,0.133411
200,0.133369
201,0.133344
202,0.133351
203,0.133358
204,0.133432
205,0.133352
206,0.133333
207,0.133410
208,0.133368
209,0.133343
210,0.133350
211,0.133357
212,0.133431
213,0.133351
214,0.133332
215,0.133409
216,0.133367
217,0.133342
218,0.133349
219,0.133357
220,0.133431
221,0.133350
222,0.133331
223,0.133408
224,0.133367
225,0.133341
226,0.133348
227,0.133356
228,0.133430
229,0.133349
230,0.133330
231,0.133408
232,0.133366
233,0.133340
234,0.133348
235,0.133355
236,0.133429
237,0.133348
238,0.133329
239,0.133407
240,0.133365
241,0.133340
242,0.133347
243,0.133354
244,0.133428
245,0.133348
246,0.133328
247,0.133406
248,0.133364
249,0.133339
250,0.133346
251,0.133353
252,0.133427
253,0.133347
254,0.133328
255,0.133405
256,0.133363
257,0.133338
258,0.133345
259,0.133352
260,0.133426
261,0.133346
262,0.133327
263,0.133404
264,0.133362
265,0.133337
266,0.133344
267,0.133351
268,0.133425
269,0.133345
270,0.133326
271,0.133403
272,0.133361
273,0.133336
274,0.133343
275,0.133350
276,0.133424
277,0.133344
278,0.133325
279,0.133402
280,0.133360
281,0.133335
282,0.133342
283,0.133349
284,0.133424
285,0.133343
286,0.133324
287,0.133401
288,0.133359
289,0.133334
290,0.133341
291,0.133349
292,0.133423
293,0.133342
294,0.133323
295,0.133400
296,0.133359
297,0.133333
298,0.133341
299,0.133348
300,0.133422
301,0.133341
302,0.133322
303,0.133399
304,0.133358
305,0.133333
306,0.133340
307,0.133347
308,0.133421
309,0.133341
310,0.133321
311,0.133398
312,0.133357
313,0.133332
314,0.133339
315,0.133346
316,0.133420
317,0.133340
318,0.133321
319,0.133398
320,0.133356
321,0.133331
322,0.133338
323,0.133345
324,0.133419
325,0.133339
326,0.133320
327,0.133397
328,0.133355
329,0.133330
330,0.133337
331,0.133344
332,0.133418
333,0.133338
334,0.133319
335,0.133396
336,0.133354
337,0.133329
338,0.133336
339,0.133343
340,0.133417
341,0.133337
342,0.133318
343,0.133395
344,0.133353
345,0.133328
346,0.133335
347,0.133342
348,0.133417
349,0.133336
350,0.133317
351,0.133394
352,0.133352
353,0.133327
354,0.133334
355,0.133342
356,0.133416
357,0.133335
358,0.133316
359,0.133393
360,0.133352
361,0.133326
362,0.133334
363,0.133341
364,0.133415
365,0.133334
366,0.133315
367,0.133392
368,0.133351
369,0.133326
370,0.133333
371,0.133340
372,0.133414
373,0.133334
374,0.133315
375,0.133391
376,0.133350
377,0.133325
378,0.133332
379,0.133339
380,0.133413
381,0.133333
382,0.133314
383,0.133390
384,0.133349
385,0.133324
386,0.133331
387,0.133338
388,0.133412
389,0.133332
390,0.133313
391,0.133389
392,0.133348
393,0.133323
394,0.133330
395,0.133337
396,0.133411
397,0.133331
398,0.133312
399,0.133388
400,0.133347
401,0.133322
402,0.133329
403,0.133336
404,0.133410
405,0.133330
406,0.133311
407,0.133387
408,0.133346
409,0.133321
410,0.133328
411,0.133335
412,0.133409
413,0.133329
414,0.133310
415,0.133387
416,0.133345
417,0.133320
418,0.133327
419,0.133335
420,0.133409
421,0.133328
422,0.133309
423,0.133386
424,0.133345
425,0.133319
426,0.133327
427,0.133334
428,0.133408
429,0.133327
430,0.133308
431,0.133385
432,0.133344
433,0.133319
434,0.133326
435,0.133333
436,0.133407
437,0.133327
438,0.133308
439,0.133384
440,0.133343
441,0.133318
442,0.133325
443,0.133332
444,0.133406
445,0.133326
446,0.133307
447,0.133383
448,0.133342
449,0.133317
450,0.133324
451,0.133331
452,0.133405
453,0.133325
454,0.133306
455,0.133382
456,0.133341
457,0.133316
458,0.133323
459,0.133330
460,0.133404
461,0.133324
462,0.133305
463,0.133381
464,0.133340
465,0.133315
466,0.133322
467,0.133329
468,0.133403
469,0.133323
470,0.133304
471,0.133380
472,0.133339
473,0.133314
474,0.133321
475,0.133328
476,0.133402
477,0.133322
478,0.133303
479,0.133379
480,0.133338
481,0.133313
482,0.133320
483,0.133328
484,0.133402
485,0.133321
486,0.133302
487,0.133378
488,0.133338
489,0.133312
490,0.133320
491,0.133327
492,0.133401
493,0.133320
494,0.133302
495,0.133377
496,0.133337
497,0.133312
498,0.133319
499,0.133326
500,0.133400
501,0.133320
502,0.133301
503,0.133377
504,0.133336
505,0.133311
506,0.133318
507,0.133325
508,0.133399
509,0.133319
510,0.133300
511,0.133376
512,0.133335
513,0.133310
514,0.133317
515,0.133324
516,0.133398
517,0.133318
518,0.133299
519,0.133375
520,0.133334
521,0.133309
522,0.133316
523,0.133323
524,0.133397
525,0.133317
526,0.133298
527,0.133374
528,0.133333
529,0.133308
530,0.133315
531,0.133322
532,0.133396
533,0.133316
534,0.133297
535,0.133373
536,0.133332
537,0.133307
538,0.133314
539,0.133321
540,0.133395
541,0.133315
542,0.133296
543,0.133372
544,0.133331
545,0.133306
546,0.133313
547,0.133321
548,0.133395
549,0.133314
550,0.133295
551,0.133371
552,0.133330
553,0.133306
554,0.133313
555,0.133320
556,0.133394
557,0.133313
558,0.133295
559,0.133370
560,0.133330
561,0.133305
562,0.133312
563,0.133319
564,0.133393
565,0.133313
566,0.133294
567,0.133369
568,0.133329
569,0.133304
570,0.133311
571,0.133318
572,0.133392
573,0.133312
574,0.133293
575,0.133368
576,0.133328
577,0.133303
578,0.133310
579,0.133317
580,0.133391
581,0.133311
582,0.133292
583,0.133367
584,0.133327
585,0.133302
586,0.133309
587,0.133316
588,0.133390
589,0.133310
590,0.133291
591,0.133367
592,0.133326
593,0.133301
594,0.133308
595,0.133315
596,0.133389
597,0.133309
598,0.133290
599,0.133366
600,0.133325
601,0.133300
602,0.133307
603,0.133314
604,0.133388
605,0.133308
606,0.133289
607,0.133365
608,0.133324
609,0.133299
610,0.133306
611,0.133314
612,0.133388
613,0.133307
614,0.133289
615,0.133364
616,0.133323
617,0.133299
618,0.133306
619,0.133313
620,0.133387
621,0.133306
622,0.133288
623,0.133363
624,0.133323
625,0.133298
626,0.133305
627,0.133312
628,0.133386
629,0.133306
630,0.133287
631,0.133362
632,0.133322
633,0.133297
634,0.133304
635,0.133311
636,0.133385
637,0.133305
638,0.133286
639,0.133361
640,0.133321
641,0.133296
642,0.133303
643,0.133310
644,0.133384
645,0.133304
646,0.133285
647,0.133360
648,0.133320
649,0.133295
650,0.133302
651,0.133309
652,0.133383
653,0.133303
654,0.133284
655,0.133359
656,0.133319
657,0.133294
658,0.133301
659,0.133308
660,0.133382
661,0.133302
662,0.133283
663,0.133358
664,0.133318
665,0.133293
